time,cpu,cpu_cycles,instructions,cache_misses,branch_instrs,branch_misses,L1_icache_miss,L1_dcache_miss,ITLB_misses,L2_cache_miss,DTLB_misses,ts,thread,pid
7474090672584,6,241953816,322192576,820299,35322626,1275110,165945,3489553,256032,24374,113734,7474090672584,Thread<15>,4485
7475093893805,6,230408835,285848519,992650,34880491,1292839,202724,4375182,298254,21856,156156,7475093893805,kworker/u32:2,117
7476097104483,6,249436215,288611850,953207,34741318,1452999,209374,4841762,268323,25787,185936,7476097104483,swapper/6,0
7477111313880,6,221767624,268485429,888359,24579538,1326470,158907,3576994,336648,19856,117077,7477111313880,kworker/u32:2,117
7478123972728,6,228144682,259056947,925568,27708371,1398369,333842,7629623,105616,58852,57572,7478123972728,ReceiveQueue,27342
7479146774458,6,229280857,277130565,799196,22267936,1273504,165959,3373788,104913,17570,54178,7479146774458,fsnotifier,4279
7480151496100,6,227518155,293801444,610273,32509212,1437615,184486,3875946,302482,25262,113062,7480151496100,kworker/u32:0,8097
7481154847453,6,241475352,286005735,923808,28551225,1505738,170071,4205683,319210,18798,201088,7481154847453,Thread<02>,4472
7482168976478,6,230053809,277519368,891702,26065802,1295480,171087,3989173,99325,56934,101659,7482168976478,Thread<09>,4479
7483172502441,6,219820491,268445757,715169,30575470,1229295,158370,3388061,338478,106956,112824,7483172502441,kworker/u32:2,117
7484213344956,6,221580534,234657539,893655,25010256,1449789,271719,6170397,108087,53148,104937,7484213344956,swapper/6,0
7485216403756,6,235189743,292496052,803488,30337007,1281322,265784,6027590,94984,69830,73526,7485216403756,Thread<11>,4481
7486219415484,6,229211203,248578043,849763,24784710,1464488,248350,5806145,101912,72825,93128,7486219415484,Thread<14>,4484
7487263539025,6,230225626,295792531,1009487,30780220,1310822,361520,8246502,103397,110147,133143,7487263539025,kworker/u32:0,8097
7488266682481,6,224487104,221580152,755480,24483484,1481641,316227,7201287,104887,69622,213266,7488266682481,kworker/u32:0,8097
7489269434129,6,223402057,257027278,797464,23912721,1328855,337450,6730772,102000,69191,149652,7489269434129,Thread<12>,4482
7490294835185,6,218717467,242404084,847700,26578748,1194866,314814,7654322,92429,124664,178114,7490294835185,Thread<12>,4482
7491306164847,6,217261339,235688886,902356,19794578,1330922,385567,7737155,108418,46860,80973,7491306164847,Thread<12>,4482
7492338053630,6,245890042,282405196,856810,25648505,1654196,265203,5070599,413100,34553,30017,7492338053630,Thread<12>,4482
7493341233907,6,218767560,256842255,736867,25774560,1347165,237169,4794689,410055,69914,37245,7493341233907,Thread<12>,4482
7494358590975,6,229157453,272201740,884991,32628478,1538882,181613,3710102,364549,55555,41496,7494358590975,Thread<12>,4482
7495361941042,6,223094493,293675205,668872,26658432,1196925,176654,3691951,447525,64665,22882,7495361941042,Thread<12>,4482
7496371834847,6,231959513,271496499,781447,32330120,1566383,182736,3587160,315666,68024,32783,7496371834847,Thread<12>,4482
7497375075200,6,208548159,240748326,761014,23145335,1245820,247212,5092736,280136,81272,80311,7497375075200,Thread<12>,4482
7498388497824,6,113659244,107153607,423710,10659767,796336,85234,1585193,261527,35359,18817,7498388497824,Thread<12>,4482
7220052582312,7,308108717,322973710,1816081,46152533,1944118,132140,2737935,227435,92446,241730,7220052582312,kworker/7:0,28694
7221062772246,7,288774813,225604344,2301745,30172428,1833403,149847,3033635,229970,68167,303532,7221062772246,pool-firefox_fi,27645
7222075356421,7,297065792,323184497,1490138,42027422,1843177,124311,2724050,218427,89894,209108,7222075356421,pool-firefox_fi,30005
7223078559912,7,301593809,285859828,1914422,35844052,1911746,141395,3091428,260699,84463,279885,7223078559912,Thread<09>,4479
7224085366809,7,288820398,257974210,1621290,32336686,1884308,396939,8863634,391313,99033,336716,7224085366809,migration/7,83
7225088596012,7,298384426,271306989,1682348,36000967,1838577,387316,8425985,363104,113887,327641,7225088596012,firefox,3314
7226101950488,7,295555356,284758134,1894174,39639674,1726939,533130,12296588,427093,181853,273151,7226101950488,cpptools,24611
7227131474738,7,306631299,284806530,1904813,41360752,1869876,139424,3109235,241940,89175,218850,7227131474738,Thread<12>,4482
7228144163356,7,307447925,339436468,1602808,46278414,1913102,268251,5899254,347818,109294,241858,7228144163356,Thread<08>,4478
7229147735430,7,279863568,248397425,1577843,32268229,1890951,233362,5389378,340313,90822,246887,7229147735430,pool-firefox_fi,30003
7230154332413,7,304552162,330319297,1765274,49950466,1619279,238108,5667912,304966,154891,442938,7230154332413,VBlankMonitor,27350
7231189892524,7,292187381,259625840,1793599,33861359,1986598,535814,10835799,127024,50918,191342,7231189892524,swapper/7,0
7232192988154,7,301105420,310619584,1703774,38907491,1855678,380963,7582224,125912,52252,248268,7232192988154,swapper/7,0
7233196877118,7,298894948,263501180,2017266,33552995,2052210,443081,8334953,142476,44970,332102,7233196877118,Thread<03>,4473
7234200614462,7,308935909,239981527,4585709,46136042,1772831,869250,22421142,220742,82621,550376,7234200614462,ReceiveQueue,27342
7235210312780,7,278838700,235155824,1905570,29643072,1949270,509036,10253702,111319,79487,311054,7235210312780,Thread<03>,4473
7236224206481,7,287536867,222772340,2024739,32227827,1990801,327374,5542877,106081,42964,161200,7236224206481,code,4768
7237227794867,7,285820420,260879317,1655238,30871082,1868605,276632,5620848,248774,69213,242320,7237227794867,code,4595
7238230735128,7,286264784,307903995,1450917,44224473,1720941,236031,4971679,233007,128026,324089,7238230735128,Thread<03>,4473
7239248873181,7,296586669,256942120,1653138,29442569,1992697,562635,10937125,133706,44357,149920,7239248873181,Thread<04>,4474
7240274580868,7,301204821,300553673,1835472,34891247,1835848,387089,8077445,120780,49154,161155,7240274580868,kworker/7:0,28694
7241278046422,7,280046324,228493804,1818543,31627053,1785646,419040,8135853,227459,76551,268805,7241278046422,swapper/7,0
7242286387963,7,298413645,272239963,1697576,37741446,1795475,411526,8424948,131132,27613,153561,7242286387963,Thread<07>,4477
7243289930422,7,286225908,241580786,1669207,32809560,1946054,380144,8191472,120938,23553,167897,7243289930422,Thread<08>,4478
7244292904236,7,282753199,259081594,1587663,31601177,1847006,407258,7639551,355725,27887,115614,7244292904236,Thread<15>,4485
7245328379349,7,286646389,290523644,1705663,40494109,1719865,520794,10658784,104608,100485,272841,7245328379349,swapper/7,0
7246331175565,7,303360298,298095450,1671373,39964008,1946895,602925,11584435,116912,93954,186478,7246331175565,pool-firefox_fi,29997
7247384450839,7,286215503,256404317,1446468,31194428,2009940,545287,10563461,505050,117346,337424,7247384450839,Thread<05>,4475
7248399820208,7,293077234,247087491,2125004,36468614,2016450,154275,3172374,150529,48335,234661,7248399820208,Thread<13>,4483
7249519569083,7,297915321,298611681,3311408,48945981,1425186,695031,17022453,197201,233923,660680,7249519569083,swapper/7,0
7250534943003,7,283458658,258579404,1846408,34179435,2004695,566274,10924594,124449,59021,195865,7250534943003,WebKitWebProces,27305
7251538028457,7,283670869,269786289,1560241,36323475,1755152,385047,8226336,118134,55880,283157,7251538028457,Thread<01>,4471
7252540770575,7,293590527,256710240,1561909,31763483,1989322,412654,7480003,138943,43587,255466,7252540770575,Thread<15>,4485
7253544551450,7,299012682,249142287,1730629,30455658,2070191,395799,7680010,133667,40005,261184,7253544551450,Thread<03>,4473
7254548584946,7,286389500,251083176,1733159,32437007,2044357,638967,11208202,127661,60814,302163,7254548584946,Thread<11>,4481
7255554394237,7,295864861,264122934,1743351,36911685,2209319,618366,11163510,133231,71698,268492,7255554394237,Thread<02>,4472
7256587601929,7,294614773,259487524,1949493,32819451,1915379,567316,12102593,322850,89562,246622,7256587601929,swapper/7,0
7257592149752,7,300255027,292332713,1671810,37580461,1853139,512771,10408577,386873,100122,238439,7257592149752,swapper/7,0
7258595152057,7,297914758,276693893,1692694,35121042,2130724,535454,10849010,350911,92866,214458,7258595152057,code,4768
7259605993027,7,293630435,246844294,1879318,33765074,1931303,545655,11369402,116735,53048,252114,7259605993027,swapper/7,0
7260611182776,7,269420726,237142252,1656179,31445124,1810588,366488,7930388,109692,56508,337646,7260611182776,kworker/u32:4,18802
7261614078447,7,283159547,292837695,1639664,39520105,1725885,409251,8076925,117319,58769,267727,7261614078447,Thread<06>,4476
7262618376470,7,296543475,278669632,2005006,34228250,1865727,538199,11774316,400419,82872,279148,7262618376470,pool-firefox_fi,27645
7263621584481,7,301781927,284426490,2011862,35183842,1824763,609543,11664335,394012,122955,375380,7263621584481,Thread<10>,4480
7264639278041,7,292453854,270637135,1820933,30532337,1911916,558748,11960390,123330,42843,181326,7264639278041,Thread<00>,4470
7265642500658,7,291759221,256354768,1789601,31514529,1966655,423165,8441852,129504,23969,172723,7265642500658,Thread<09>,4479
7266645585412,7,286377156,273463279,1907925,37850380,1873850,402778,8336386,105035,28872,147328,7266645585412,swapper/7,0
7267648816279,7,292018556,235681101,1906945,34641539,1981568,397229,8728784,115725,24609,175295,7267648816279,firefox,3314
7268691596363,7,287696648,259821872,1427379,30988987,1912266,475056,10043463,125702,93603,330642,7268691596363,Thread<07>,4477
7269694716611,7,286536264,266509874,1686003,33253949,1802108,531849,11545224,128980,92779,346399,7269694716611,Thread<06>,4476
7270698681525,7,290121559,248156935,1772681,32937575,2019186,563413,11646063,125859,87880,343332,7270698681525,pool-firefox_fi,30001
7271723672157,7,284530131,260906323,1735357,30550290,1972665,429655,8336616,120413,42540,169730,7271723672157,Thread<12>,4482
7272726830691,7,283338747,239393223,1641103,31147580,2070910,432214,7739050,121792,44773,159111,7272726830691,Thread<15>,4485
7273732141604,7,286716834,264981906,1684749,36429416,1946405,425906,8788709,113622,59752,217810,7273732141604,firefox,3314
7274735202229,7,292080835,250477082,1555096,33949189,2208404,589244,10390983,135251,44165,221809,7274735202229,Thread<05>,4475
7275754154732,7,284271332,249418352,1729144,34846766,2066832,573187,10931648,119758,50591,207929,7275754154732,rcu_preempt,17
7276757108997,7,296934599,258621140,1778329,38819842,2216634,456829,9048545,115898,25697,150378,7276757108997,Thread<12>,4482
7277760279357,7,288580482,292701941,1605703,38324959,1781006,354700,8257633,116421,36472,195585,7277760279357,pool-firefox_fi,27645
7278772306111,7,302817026,221473590,2673354,32234657,2134463,460374,10467177,140363,49972,306583,7278772306111,pool-firefox_fi,27645
7279775105341,7,291790863,270195943,1998976,35058149,1828931,397688,8277099,381898,100209,390725,7279775105341,Thread<12>,4482
7280792094273,7,289808402,278779913,1659971,37204316,1812161,436310,9320981,114048,62164,308768,7280792094273,code,4486
7281797965490,7,279262643,248986273,1623377,34258314,1986002,583550,10645372,229591,74996,292878,7281797965490,Thread<07>,4477
7282802818912,7,300415169,311190686,1709532,40559622,1992066,575376,11584069,240693,86747,225878,7282802818912,Thread<00>,4470
7283805675290,7,286935903,264236111,1924401,39069925,1969140,527695,11348014,248882,85547,301199,7283805675290,kworker/u32:4,18802
7284821629118,7,288908249,284158683,1614697,39426288,1907385,428340,8682857,110509,57505,290541,7284821629118,kworker/u32:2,117
7285825027196,7,277342243,206287705,2022995,33269044,1954027,409736,8762075,99588,45686,190142,7285825027196,Thread<15>,4485
7286837800521,7,297303501,295013227,2055252,37508748,1827236,481105,11553193,470865,237114,231924,7286837800521,Thread<07>,4477
7287840727806,7,289812946,267999487,1718303,33987035,2093287,500083,9451515,470772,153240,220535,7287840727806,Thread<12>,4482
7288843921610,7,295201844,260357837,2032344,34433074,1979099,553343,12092446,497753,117255,326991,7288843921610,Thread<02>,4472
7289847211520,7,292431044,251594536,1834736,35156480,1975552,273302,6128461,477381,32504,198964,7289847211520,BaseDataReader:,4281
7290850203351,7,271930449,223496959,1694092,33361433,1998726,291065,5146338,471192,35824,161596,7290850203351,Thread<02>,4472
7291853139802,7,285673864,263628578,1511515,35677619,1799062,244219,4980025,464046,28609,175494,7291853139802,kworker/u32:3,28738
7292870436298,7,290873502,252044928,1845334,29284848,1993274,557302,10098662,510458,112799,224668,7292870436298,kworker/u32:4,18802
7293874060906,7,279923957,223856255,2340714,34697867,2007028,155553,2790764,523350,137527,181315,7293874060906,Thread<06>,4476
7294877387155,7,286450008,242933295,1720965,33973898,2035643,146121,2555525,448832,126349,136424,7294877387155,VBlankMonitor,27350
7295903958756,7,288865203,260813748,1681333,30798086,1864917,407125,9176466,123161,51214,288730,7295903958756,swapper/7,0
7296907133527,7,283323666,282179038,1379874,32866288,1681095,463135,9882559,119774,106313,331244,7296907133527,pool-firefox_fi,29999
7297909758580,7,283365548,246130831,1588118,29657138,1946896,528570,11209783,115579,92831,61457,7297909758580,Thread<13>,4483
7298915393597,7,290698763,265435261,1867572,34905903,1864902,404732,8771184,114703,53770,84897,7298915393597,pool-firefox_fi,29997
7299937245047,7,290237092,290577619,1784125,40040334,1793119,378994,7195717,118146,87005,253337,7299937245047,firefox,3314
7300941120764,7,290241425,263380608,1837246,33378724,1965851,390977,7940839,404634,64760,265984,7300941120764,Thread<01>,4471
7301946498568,7,288411093,262777795,1554361,30263756,1911774,346734,7499014,405352,65130,241050,7301946498568,pool-firefox_fi,30001
7302949711149,7,288091080,249901277,1924740,32570593,1874428,407569,8940413,371348,81972,283533,7302949711149,ReceiveQueue,27342
7303977213980,7,282540639,250055312,1780388,35016398,1911029,580282,11189017,122796,104728,296934,7303977213980,pool-firefox_fi,30004
7304980795054,7,282456757,246536108,1936533,30783582,1946740,558426,10817491,120545,94100,68839,7304980795054,Thread<02>,4472
7305985061486,7,269187306,222328660,1655075,28528977,1926069,520761,11121480,369251,97280,73234,7305985061486,Thread<04>,4474
7306988532008,7,281572149,243751620,1861767,32850769,1847703,293546,5754038,371850,26450,199778,7306988532008,pool-firefox_fi,30001
7307991861315,7,286903608,230504852,1887651,28049539,1961698,263761,5521695,389659,21419,68597,7307991861315,Thread<13>,4483
7308996557075,7,282409179,253103828,1892992,31835850,1806100,297889,5793646,522515,23147,84299,7308996557075,Thread<01>,4471
7310039251997,7,299433672,281268992,1454671,34289497,2349657,306081,5731210,484657,23540,208894,7310039251997,kswapd0,142
7311042389881,7,289789029,249475954,1641981,34532873,2323933,262802,4694196,101444,23313,146781,7311042389881,Thread<12>,4482
7312077485357,7,285043464,250865016,1814895,35087395,1911905,267825,5982593,486854,22720,196823,7312077485357,Thread<01>,4471
7313104681902,7,282451289,252509575,1449504,30430223,1997496,270096,5494690,493785,18980,279287,7313104681902,Thread<07>,4477
7314131305891,7,291344476,254111620,1714777,30883850,1985819,421860,7622649,516224,78763,226845,7314131305891,pool-firefox_fi,29999
7315134780847,7,293392096,270779703,1648036,33128425,1962137,390124,8511916,519576,77391,288620,7315134780847,Thread<09>,4479
7316156757451,7,287621875,266653027,1707857,36541281,1950607,404462,8114486,440630,87578,289540,7316156757451,Thread<15>,4485
7317218624385,7,289529037,243211036,1806564,32629353,1908452,277207,5286230,244211,22983,266928,7317218624385,Thread<04>,4474
7318221893671,7,278288773,247645706,1667393,28892576,1794337,390588,7423745,257887,41213,271071,7318221893671,code,4768
7319228217757,7,289032846,252334488,1670757,33362529,1965332,422491,8445848,225536,50835,300781,7319228217757,pool-firefox_fi,27645
7320231479787,7,287579043,233287446,1826979,31038741,2074338,469733,7815024,260496,44475,266961,7320231479787,kworker/u32:1,27026
7321254343050,7,293335419,290584248,1661384,35782827,2001869,287916,5043463,435399,26059,246010,7321254343050,Thread<02>,4472
7322275596889,7,280488554,227249954,1614488,29190847,2023744,292196,4964951,494929,20091,168950,7322275596889,pool-firefox_fi,29997
7323292631258,7,286360812,233867324,1985686,31155766,1951239,315597,6040206,400877,87462,225152,7323292631258,kworker/u32:2,117
7324295786516,7,283023449,268300065,2064041,35368376,1875679,273476,5940727,501080,123485,291269,7324295786516,code,4768
7325305645586,7,288447706,238342280,1688308,30694620,1902476,146680,2846016,374091,98130,146632,7325305645586,kworker/u32:1,27026
7326334477036,7,287188203,279320016,1711232,35573455,1763739,138532,2571314,453851,116067,192446,7326334477036,kworker/u32:1,27026
7327337704802,7,286845430,296769255,1374234,31920080,1875693,132938,2455062,492674,113112,128269,7327337704802,code,4486
7328340704958,7,282914562,263008941,1690737,32621983,2002145,272357,5320334,505810,114112,228634,7328340704958,firefox,3314
7329351400745,7,283900538,286920308,1414087,34643877,1831561,118715,2463675,461271,142327,280517,7329351400745,Thread<02>,4472
7330354835114,7,278896064,268084736,1792062,40816377,1812423,122613,2510793,407505,175704,306939,7330354835114,pool-firefox_fi,29997
7331357734082,7,279365007,276657233,1612944,34996049,1858243,134315,2880368,423698,123001,287854,7331357734082,swapper/7,0
7332384383917,7,293929108,281638946,1405718,32546029,1851257,117186,2478349,533915,101081,187102,7332384383917,Thread<06>,4476
7333388037601,7,277884054,238069186,1748764,28734704,1856772,134395,2678623,482855,107491,227881,7333388037601,swapper/7,0
7334390770358,7,276794338,281853684,1481637,34696722,1649350,125519,2915020,481202,124550,270487,7334390770358,Thread<06>,4476
7335415394592,7,285291831,241874642,1782498,30237020,1925753,131744,2554937,487580,111837,304786,7335415394592,Thread<14>,4484
7336425476290,7,282407149,237148122,1644348,30824479,1783983,131058,2733279,349163,49221,178998,7336425476290,Thread<12>,4482
7337429397971,7,245232552,166363694,1735871,26779972,2084848,254103,4972393,350250,38551,198053,7337429397971,kworker/u32:3,28738
7338457799875,7,245298347,159582425,2169311,28666956,2541766,112072,2244929,246608,88908,95819,7338457799875,swapper/7,0
7339513801124,7,226126204,125702950,2204029,26704629,2121260,371587,6794058,255176,54928,130548,7339513801124,swapper/7,0
7401377784663,7,231276332,192409117,2485264,25313658,1567825,116192,2079069,200398,80347,124496,7401377784663,kworker/u32:3,28738
7402418796205,7,234357894,211380340,951888,26279210,1759597,351084,6033261,333210,67111,98064,7402418796205,Thread<04>,4474
7403422028023,7,203833042,208935927,820037,21454908,1207940,248268,5592696,330384,66287,86238,7403422028023,Thread<09>,4479
7404431689386,7,218938179,255027106,726343,24935687,1301628,72908,1492853,274927,78384,45267,7404431689386,Thread<13>,4483
7405460068072,7,204055397,216517030,836749,24455072,1280246,88032,1726998,255599,16059,44323,7405460068072,swapper/7,0
7406464924345,7,240057681,243077113,782865,29692125,1402699,99144,2327783,378839,24036,245532,7406464924345,Thread<03>,4473
7407468065592,7,213417455,241739112,649492,28728730,1490305,92355,1725557,102018,44842,66581,7407468065592,rcu_preempt,17
7408489438974,7,217633215,258953822,726395,20629362,1233677,74274,1488785,304402,70136,59826,7408489438974,Thread<15>,4485
7409492021775,7,221221472,234955376,905362,27133727,1465553,95954,1749123,260356,80366,142931,7409492021775,data_thread,29995
7410495158842,7,211226334,229693119,647702,26258687,1437221,79880,1638175,286578,82446,101253,7410495158842,Thread<06>,4476
7411511489117,7,166371760,182563565,551436,16523401,1075907,65031,1428316,154703,39919,41159,7411511489117,Thread<11>,4481
7412532847358,7,211380270,221894064,685536,20981632,1410131,93254,1718004,282524,64737,54714,7412532847358,Thread<00>,4470
7413536870444,7,190166905,220020296,431370,19223326,1111139,72406,1495174,88582,30428,32581,7413536870444,Thread<07>,4477
7414540204338,7,198041906,246200639,553252,21304010,1103160,56970,1406340,96474,45101,89591,7414540204338,swapper/7,0
7415550676599,7,220128862,242456052,718738,26672172,1369960,87668,1764750,286425,82446,109895,7415550676599,Thread<09>,4479
7416554377237,7,220544288,234870068,1153139,31195359,1320956,87180,2466889,222840,87800,54866,7416554377237,Thread<13>,4483
7417557501058,7,198630074,211104283,645579,19833234,1221248,72486,1498153,190557,54617,29365,7417557501058,Thread<08>,4478
7418563145113,7,210943092,232532216,762787,26067655,1382823,98147,2032244,200701,68087,28556,7418563145113,code,4486
7419590882284,7,205476161,235051780,537886,24729950,1133603,73427,1699376,267446,71656,65113,7419590882284,Thread<10>,4480
7420601945840,7,192517821,211243707,633245,21060760,1344866,88257,1688903,261597,55404,46951,7420601945840,Thread<15>,4485
7421607736643,7,216442094,250299423,710119,22715906,1198398,69000,1659949,185422,57288,103022,7421607736643,Thread<13>,4483
7422611135586,7,200451416,234567896,576266,20435807,1070267,69284,1658772,189953,50571,79078,7422611135586,sudo,29958
7423627961358,7,213770708,255643406,694843,22124169,1085743,83475,1889366,361210,88968,162266,7423627961358,Thread<04>,4474
7424633256785,7,189724322,198818331,602890,19384421,1301084,77971,1633616,369918,67850,66436,7424633256785,Thread<08>,4478
7425637497957,7,221379561,239818559,701045,24872722,1263069,79916,1802864,404803,96828,121499,7425637497957,kworker/u32:7,30757
7426640679357,7,204781644,247596267,603131,25248407,1221099,78012,1742328,96539,38269,177999,7426640679357,Thread<13>,4483
7427662643524,7,218988789,274105397,499403,22961187,1282335,287584,5875699,432480,67879,85070,7427662643524,swapper/7,0
7428675052603,7,196635691,216054444,609188,19512357,1153671,142029,2888067,387659,16418,87475,7428675052603,Thread<14>,4484
7429678938714,7,206437598,253658833,598095,25138592,1138822,153471,3610991,402820,18471,85266,7429678938714,kworker/u32:3,28738
7430682404382,7,206791914,240073509,761649,22932099,1139122,155080,3353906,195245,15657,28246,7430682404382,Thread<01>,4471
7431694622106,7,219571950,271394038,692721,30452789,1263142,156123,3990305,157924,22602,200438,7431694622106,Thread<12>,4482
7432714404300,7,209611375,272631188,495823,26315617,1098749,277685,6796002,387379,74280,96744,7432714404300,ToDesk_Service,1198
7433721783060,7,213728854,257796255,780488,22045522,1190582,224553,5319089,380575,38233,207631,7433721783060,Thread<09>,4479
7434724938924,7,209261714,243560741,693044,23252441,1298659,251055,5327996,384833,30977,110840,7434724938924,Thread<02>,4472
7435728577117,7,207219709,213434935,779287,25924630,1454638,268253,5246555,354637,37243,188767,7435728577117,VizCompositorTh,4502
7436737840560,7,204858826,238229618,690430,23672729,1220007,150224,3388309,177657,21561,35950,7436737840560,Thread<06>,4476
7437741862329,7,208105382,227070437,667372,20637933,1203026,226711,5132436,200625,29740,18124,7437741862329,Thread<13>,4483
7438744965406,7,210109204,255863675,608624,22320995,1170227,225585,5493948,180206,32995,30952,7438744965406,swapper/7,0
7439748486697,7,220298245,279472424,748672,29792360,1285238,163151,4166630,310218,17972,62310,7439748486697,Thread<01>,4471
7440757529803,7,212293821,279577506,529800,28578429,1181158,250016,5158448,399650,78143,99618,7440757529803,Thread<03>,4473
7441760708528,7,213090164,223232513,677339,26645256,1639724,294570,5578102,349357,46608,157849,7441760708528,kworker/u32:2,117
7442763309597,7,206283062,239766422,576360,23563400,1257067,203914,4717856,378547,56514,172159,7442763309597,data,29996
7443767049923,7,206083419,241533634,551064,28091807,1139296,211437,5296267,342571,67018,195930,7443767049923,kworker/u32:3,28738
7444769874352,7,196825191,232451125,505054,18909738,1065757,226184,5286101,191316,53229,36164,7444769874352,Thread<04>,4474
7445794668347,7,210963211,233913715,878312,22607735,1200550,270524,6329779,105546,35065,41232,7445794668347,Thread<02>,4472
7446798041666,7,207662653,242498723,553984,21696536,1225956,215481,4339174,121919,49091,32850,7446798041666,Thread<08>,4478
7447812471743,7,197236334,206825209,662804,21051896,1395681,357152,6222249,373742,62889,31281,7447812471743,swapper/7,0
7448829693319,7,198724272,243959860,661541,22821085,1031700,187331,5170803,184027,50796,47774,7448829693319,Thread<08>,4478
7449832736925,7,194545714,217727691,481259,19901217,1226079,242307,5218563,291588,57151,34237,7449832736925,Thread<01>,4471
7450850356325,7,197845948,219863878,571383,21144464,1144124,257399,6230411,185776,51073,34296,7450850356325,Thread<11>,4481
7451853596403,7,218190958,253175291,620098,25117245,1431073,323350,6385379,216795,51047,32448,7451853596403,kworker/u32:3,28738
7452878259049,7,214866435,253701162,685194,25158767,1346280,231268,5109506,208201,34516,22104,7452878259049,Thread<04>,4474
7453880953391,7,204084025,226757162,613119,20844987,1260916,223251,5040364,408522,28476,66360,7453880953391,swapper/7,0
7454883720999,7,206318823,223639295,721328,20082132,1234178,248880,4915185,106104,50435,90897,7454883720999,Thread<04>,4474
7455887151477,7,215949083,271462059,701375,28600735,1193715,251376,6018536,108868,66902,98590,7455887151477,swapper/7,0
7456910336987,7,208859645,235626785,594636,23083323,1265781,299473,6737000,389259,68697,107971,7456910336987,Thread<03>,4473
7457913503610,7,192659404,204166956,515984,18705831,1139971,277538,5368781,421367,68999,41877,7457913503610,Thread<11>,4481
7458916452330,7,201585775,225864654,478235,19730891,1281104,290673,6552806,412248,78078,73131,7458916452330,Thread<11>,4481
7459936955935,7,200704723,222520347,596533,22791120,1276927,294854,6804580,383277,80790,185042,7459936955935,swapper/7,0
7460940468632,7,237362396,282952501,842092,30888310,1497709,367198,7280503,437987,101895,137208,7460940468632,code,4768
7461943760213,7,210659681,226940314,691689,23155798,1254129,345354,7386361,413981,100538,119040,7461943760213,Thread<06>,4476
7462965675465,7,196296214,219110376,647548,20087767,1159549,275437,6258890,407456,60099,54633,7462965675465,Thread<08>,4478
7463985444489,7,208001397,206983592,622585,19708944,1375016,363165,7072637,206351,45190,15686,7463985444489,Thread<00>,4470
7465000964635,7,213004892,261712160,728684,35235185,1229403,289765,9040195,230158,142924,142159,7465000964635,code,4768
7466022300351,7,208060507,253453267,535299,23262547,1152267,293636,5534288,205350,52519,18039,7466022300351,kworker/u32:3,28738
7467028227977,7,216054614,243933083,757483,23599623,1495190,280755,5192336,186123,70657,44903,7467028227977,swapper/7,0
7468044620664,7,222266062,261112195,779827,31742624,1215909,341932,8149077,169885,97456,44388,7468044620664,Thread<14>,4484
7469047952775,7,204531187,247450405,488964,27351160,1149970,267250,5881836,371830,117287,16518,7469047952775,swapper/7,0
7470066588080,7,216883326,240048784,552057,19983527,1380647,88179,1519159,210657,44067,21492,7470066588080,Thread<05>,4475
7471070324440,7,198593714,220266790,700200,24397745,1329991,81583,1582169,381108,70643,117937,7471070324440,Thread<03>,4473
7472075875845,7,208318179,217537949,548779,22049247,1487606,240240,4786241,183382,42180,78033,7472075875845,Thread<07>,4477
7473079220540,7,209988091,241839581,711453,24301173,1319780,242855,5502499,188364,57408,55294,7473079220540,Thread<09>,4479
7474090672584,7,214779104,241008646,647900,20588741,1290567,346365,7507794,419542,63548,88817,7474090672584,kworker/u32:6,30743
7475093893805,7,199927766,229533615,513821,18748399,1133838,259139,6041258,405035,69725,87122,7475093893805,Thread<05>,4475
7476097104483,7,220724388,269702046,850325,31630750,1159199,301041,7781192,327088,112787,140148,7476097104483,swapper/7,0
7477111313880,7,213553462,261372264,592068,22629309,1216420,272759,6038257,413617,89902,72313,7477111313880,swapper/7,0
7478123972728,7,204038483,256200453,573653,21398476,1196180,286298,6374498,208156,70549,26968,7478123972728,Thread<12>,4482
7479146774458,7,193652968,210115813,592928,22859251,1222466,310323,6301043,189685,46862,16250,7479146774458,swapper/7,0
7480151496100,7,216452734,240222854,730957,24681916,1486029,279433,5024359,210437,34380,26814,7480151496100,swapper/7,0
7481154847453,7,210702102,237333662,722734,23190705,1245023,279279,6340485,220427,30417,22414,7481154847453,Thread<12>,4482
7482168976478,7,211169533,248637822,707698,22716123,1394981,329154,6833959,198658,45365,21730,7482168976478,Thread<02>,4472
7483172502441,7,206069350,283586454,555133,31106982,1037261,209670,4826599,183818,97240,21868,7483172502441,rcu_preempt,17
7484213344956,7,219811122,311044269,591779,31983962,1050467,276826,6720466,173903,74935,18809,7484213344956,swapper/7,0
7485216403756,7,221925014,256332667,773886,27418519,1315383,335953,8234964,222313,55142,53569,7485216403756,Thread<05>,4475
7486219415484,7,210442029,242661202,618765,22538642,1185534,219628,5362630,195983,52957,48858,7486219415484,Thread<10>,4480
7487263539025,7,198084860,230065058,551690,19632259,1201844,276526,6317816,214809,45331,20541,7487263539025,Chrome_ChildIOT,4501
7488266682481,7,211907782,257096586,489464,22619580,1195212,297505,6784371,201424,54498,21271,7488266682481,Thread<09>,4479
7489269434129,7,202174484,232203585,572682,21185274,1230333,292782,6401404,188650,47315,37227,7489269434129,Thread<12>,4482
7490294835185,7,200078522,230108308,551413,20509842,1119841,287219,6083882,199004,47348,17539,7490294835185,Thread<12>,4482
7491306164847,7,210330013,279021164,733472,33616217,1224103,250819,5783671,169161,64525,36633,7491306164847,Thread<12>,4482
