sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss  iTLB_miss  dTLB_miss  elapsed_ms
88   238372250   115742437     4106142       54570977             2440716        148721    3101429   76399      104860     100
88   159778767   81116355      2639503       19211295             1401634        198355    2186025   107103     126833     100
89   2317620164  2631391652    18496540      502794586            10655954       447723    25388316  318032     2271516    100
89   389592471   499557910     6545086       162197245            4195395        410875    6136939   151072     176033     100
89   180624301   62991686      4178755       20536050             1762366        220606    2486955   65770      74033      100
89   245489866   128100021     2681445       23791982             1686163        195903    2380315   91552      109510     100
89   413377708   542241099     4270360       62555402             1679367        157891    2187112   76088      60653      100
89   279837021   398661522     3519371       123595536            1680753        191141    3745889   181177     250228     100
89   192637571   89259418      3573906       33828823             1806393        143890    2823267   69306      89888      100
89   2080829772  1925183836    12519377      320007240            6996463        345739    19884498  224525     2312923    100
89   281170538   166270264     3049921       20111750             1408082        159885    1522192   135427     92795      100
89   172449059   51246851      1475761       8779479              1139048        127160    1469891   53315      83973      100
90   216522744   80906104      1476573       15089867             1199032        103974    1535673   67797      55474      100
90   201475320   208097082     2457951       97351042             1744559        122789    2710046   98421      147797     100
90   196051960   57083912      2308401       14819374             1281995        148443    1186510   61554      78990      100
90   363673107   162203672     3777723       29754873             1424572        120100    968679    53104      71203      100
90   1945125259  2003528498    14579447      364236683            8466133        352058    20795335  214704     2579016    100
90   377409451   618037053     5670473       131054615            2058112        300451    3807192   182501     202209     100
90   285714336   299346324     4182872       37230238             1486699        170221    1794754   67770      79914      100
90   252177845   105541006     4276454       60771204             3505216        356129    5005398   141324     151140     100
90   389702449   249387189     5185189       29337560             1521307        159997    1379522   56618      170160     100
90   190867937   60858272      1875222       16556476             1635900        160352    1125485   53428      38497      100
91   273938494   106841086     4048229       22918018             1295773        125054    1445633   63470      113067     100
91   2305957837  2279673159    15342828      416961525            9549026        464735    25227283  369978     2596461    100
91   917382764   1031518187    15775623      224377822            5328249        1002575   15769261  732913     498202     100
91   821851535   849334958     15974911      196347408            4364562        817488    10395378  506366     300311     100
91   196185137   132801687     3182353       21557939             1198003        128173    1345991   76482      95239      100
91   162884731   63256279      1808676       20647175             2198248        214270    2403284   94368      108208     100
91   192467004   70841050      2315354       12712828             967866         104168    839752    41142      63344      100
91   179680538   55268069      2083310       11196798             1170814        103434    958215    39173      40784      100
91   1870015024  1921313413    15105596      371134032            8102930        320676    24939718  169930     2837008    100
91   279826190   154977876     3272134       16950307             1355689        173661    1896576   74700      80007      100
92   406885023   307114559     5581680       58946858             1793102        146111    1487932   75570      62352      100
92   224966508   59585611      2103211       13050768             1475483        191052    2757300   98767      91324      100
92   275648599   137544944     2923843       25144045             1542903        138807    1404526   93995      103120     100
92   445327122   548552272     5555333       54066938             1746642        172540    2275370   88538      76484      100
92   318376020   297291694     5097750       23482428             1126135        153923    1656449   50138      81691      100
92   1889712511  1877567821    13175109      380581753            8792441        322139    20846148  217517     2125929    100
92   166231609   50068865      1372607       8673734              1016622        115006    1061014   72302      89783      100
92   292466113   142112423     3141638       33161374             3397812        190028    3213381   88167      81399      100
92   211722210   95379228      2030199       10963446             1241180        172319    1208668   77216      62381      100
92   287509780   137533440     3275049       19847651             1227494        92855     1563938   46028      53768      100
93   218152513   79716453      3150356       14451812             1321675        161817    1935610   83293      88179      100
93   181187818   67047935      2056208       17716782             1509118        173118    2052845   131309     143157     100
93   2228265882  1849907334    16385822      316355194            7247408        245715    17746212  128064     3202789    100
93   168022315   70879327      2021981       13050856             1513666        208654    2146550   126075     132216     100
93   208881574   262204037     3413049       109537634            2092769        162735    3352640   149056     206671     100
93   155848357   55285732      3394117       15415831             1539409        201866    2534407   81507      100759     100
93   291742005   86643726      2277232       12580282             995651         102201    1004021   50843      67818      100
93   282556758   183311541     3417177       29309760             1883882        209184    1430876   32879      53284      100
93   374098482   484378932     4873317       97068650             1740926        235449    2969965   108659     134572     100
93   303496452   469912703     3582767       110499231            1916908        235628    3436823   133577     163013     100
94   268933482   112329543     3360349       70245389             2192968        202061    4282023   118448     160215     100
94   192006892   81121382      2293652       12127137             1525590        193871    1574437   100522     96088      100
94   315138814   263160552     4618570       89893541             2619236        174349    3763989   76920      115490     100
94   145130939   57010591      1406447       11230697             1118717        159323    2256487   93375      102051     100
94   222167006   102599765     3019235       23718211             1156107        106048    1174136   32187      55500      100
94   1661565122  1346499811    11048182      228345487            5842850        280186    16823110  194966     1788038    100
94   163132291   119008326     3646723       84077338             2110540        258544    3578620   142984     227944     100
94   284373806   165938145     4807487       53461059             2167557        283605    2872150   140290     104313     100
94   335706278   361883065     6279665       44838616             1662334        235751    3084098   65302      101244     100
94   271778737   385223738     1416772       44540611             1394633        149950    1726675   85382      76965      100
95   149707546   64123024      2839202       14205566             1413220        165673    2056106   105777     168691     100
95   309583779   174813031     2620440       19459544             1099376        145984    1196411   90723      74818      100
95   199816188   70999332      2241418       19545476             1725915        172043    2011596   66589      45315      100
95   2550493291  2327014970    15018860      406115110            8694497        377452    28317038  286163     2795962    100
95   296947278   393461229     4500409       42282480             1913515        192703    1518839   64857      73328      100
95   158070546   34823153      1193862       9508531              978059         119554    1219687   61216      60711      100
95   263775591   153818138     2375391       16195239             1045279        112524    955405    49631      65566      100
95   184884397   104007428     2194488       23498254             1530081        136399    1568015   45418      50595      100
95   262940186   159158865     2860854       18166204             1886349        176424    1839103   60661      79729      100
95   555580217   407030840     4368517       62271879             2698156        310397    3777136   109803     122010     100
96   203561202   96572328      5436964       40511281             2839055        508707    7337614   267248     219004     100
96   399639493   201741076     3494226       32431477             1463611        126893    1361876   92605      104343     100
96   213676167   61996388      2094450       22043456             2039404        191052    2761927   90661      84413      100
96   166904348   57408825      2869337       13347860             1267637        128111    1613587   64689      63292      100
96   167185794   59462816      2285518       13556447             1389244        108956    2217724   63737      118529     100
96   140516510   57079821      1765527       13854206             1228776        148347    1287138   61474      48352      100
96   1586252249  1385389907    12919474      325608144            9397581        356445    26804107  216176     2497966    100
96   373586307   492660279     2617317       75695541             3905228        153336    1838973   43896      38082      100
96   364911404   253608733     4069866       27500444             1058812        99558     986390    58509      81697      100
96   180967613   97076549      2781681       28383687             2132666        168399    1476265   40687      53075      100
97   243634450   102514443     3819795       15584910             1403832        186817    1355630   85825      108047     100
97   203277594   87061227      4726755       47449077             2577208        253765    2889769   81734      63944      100
97   150310877   50306616      1965295       10163396             963537         115933    1586681   94261      118871     100
97   242372056   177542220     4973236       81732294             2381801        183350    3523320   73309      137145     100
97   154857896   53754910      2142006       12837818             1227813        153755    2208104   75116      91242      100
97   172821602   50821065      1537734       10268377             1119767        112121    1189756   86559      85683      100
97   191911212   80498778      2301196       19644870             1878632        163317    1037989   53733      86534      100
97   171273757   56438275      1658358       12344471             928297         107600    1061039   56767      66131      100
97   160471283   61060005      1795150       14725833             1399460        160105    1239855   61272      59311      100
97   1485620405  1190540131    9744725       249673036            6859302        262625    24067658  221406     2392251    100
98   185408466   68331775      3431380       25406469             1930987        182179    2712897   97886      107341     100
98   335778626   467796573     3423060       116987739            2167796        216510    2881469   127495     130692     100
98   306593913   263370281     5902104       83399613             2003749        139919    3260333   74092      78083      100
98   153037971   44015727      1414573       11993497             1256554        153995    1892365   83963      77267      100
98   248496130   71919824      2040507       9980833              948861         106281    1120256   44948      72988      100
98   313769784   256711879     4176521       43682929             1537675        162815    1547651   45176      31996      100
98   2202413876  2362290296    17463871      462423927            10778443       449288    24709459  312224     2562652    100
98   167241382   44164734      1330676       9433181              1111677        110335    1473289   77610      136584     100
98   162875999   52036066      2434630       23548676             1647334        162364    3336387   77314      133417     100
98   299970186   166124177     3604122       33359644             1617168        186452    1693324   123536     84981      100
99   205345530   153172500     3517868       27149331             2319566        243949    2821693   108573     91016      100
99   634314533   616453058     5718131       105983841            3661679        206786    3392169   89192      257083     100
99   175859551   70133954      3622177       20784942             1682590        223078    2821521   98752      107707     100
99   2028101158  1795433776    11287311      338046872            8621572        314679    25258041  192883     3110412    100
99   274841512   137333217     2737039       12864006             919562         91056     806458    46175      47765      100
99   300526676   214515111     4471311       50463306             1586045        157253    1596489   63064      31770      100
99   299264285   537094784     3940292       98521161             2060834        345269    4292020   128426     145993     100
99   284959917   303177259     2952734       114247410            1739172        118542    3194934   103629     162809     100
99   159601600   51415484      3227113       15526505             1499239        174457    3219357   59660      97601      100
100  342138377   200788083     4184472       39619985             2457399        204016    1704438   123839     149185     100
100  839563959   513747739     6769605       89759070             2997523        221412    7594139   119028     945813     100
100  1306671030  1386467122    8249493       296154634            8603166        265905    14543908  220988     1144915    100
100  187262868   73651206      2298712       12254193             1238371        135230    1193868   51529      73423      100
100  222523817   57669659      1195863       11000586             991323         109651    1021062   68741      86353      100
100  288264008   192120378     2561015       28336832             1436604        123704    1457948   58571      319081     100
100  229441341   49077769      1271275       9531626              1062175        104109    1159159   90742      104022     100
100  378869518   252863712     3786897       31560862             1810368        176759    1390814   58371      74605      100
100  294030805   290670247     4703795       47352710             1559031        186139    2536807   91292      96976      100
100  1035109772  1365736764    10200567      347546509            8739968        315046    26549137  260399     2737316    100
101  309971667   93160964      4157649       61884835             2106918        166747    4087123   73065      119214     100
101  321240396   478715032     4455809       77065596             2832572        348125    4943786   158291     212280     100
101  334231262   276314302     4676515       60982715             3528771        223606    5627553   74495      89319      100
101  275645659   176958492     2318147       16884575             1570387        159841    2345914   88539      78881      100
101  339608387   135281665     3486305       26372736             1379994        166469    1488678   64134      49596      100
101  256029684   545591566     4227675       99662531             2327012        362737    3268479   142042     80234      100
101  2144610568  2076082827    14172171      348828662            7945843        242929    21047426  217390     2058597    100
101  397664876   313927120     4428414       35831685             1188656        129794    898552    53119      40708      100
101  498539544   412446399     7567288       71300585             3298527        345286    4399958   130169     159072     100
101  245539385   460781334     2578431       112265729            1689369        253383    4156755   200175     268633     100
102  192663329   86694961      3131165       59014672             1677130        118016    2983283   52358      91256      100
102  325978547   151324896     3447412       21261369             1062157        151428    1562748   98062      85587      100
102  232365525   111343501     3044073       22216060             1627529        172048    2012763   66442      108888     100
102  1721090374  1409662393    11727869      237252618            6446902        339020    18258909  290451     1960530    100
102  155508333   46149759      1191714       8539415              917333         115050    1821861   75656      127723     100
102  146596485   42506397      2032230       15539880             1475940        152931    1320405   38958      32203      100
102  199656412   68901689      2442014       24734613             2692553        271383    2135600   89283      65032      100
102  445284039   439264872     4098661       41368371             1417574        156292    1884713   129731     102305     100
102  275122588   318575495     3843069       45709188             2085083        256267    2729881   71170      64192      100
102  270083645   437959880     3486059       137060121            1604307        160027    2748496   117821     168824     100
103  1795924895  1742739151    11611365      292858403            7789978        269253    20394521  265508     2255297    100
103  370636120   179368582     3043293       21102578             1384054        139505    1693447   66357      128470     100
103  201332856   102533404     2668699       25952982             1775240        168652    2082166   61915      56267      100
103  214380288   79672404      3218774       13701467             1327210        145654    1550163   67788      116486     100
103  431852198   236003426     5338795       30678598             1549211        134603    1447939   64360      90221      100
103  315026948   271376759     4732373       54660571             2405317        212649    2698673   100912     71403      100
103  388279449   492802566     4991160       68881569             1952272        283047    3228644   114892     121698     100
103  2131851697  2221726365    14794174      481854461            10943535       293391    28196319  155949     3573979    100
103  160212482   55547520      3590524       12693383             1348235        172056    2825979   63488      119793     100
103  169613386   42330130      2102618       12495523             1187618        161932    2082062   96773      95010      100
104  270677837   98497843      4280195       33544513             2142135        181959    3353211   72936      100140     100
104  330236542   145147809     3509819       36653715             2977418        224028    4493774   156583     183642     100
104  164326245   62800201      3456807       17093762             1361760        139771    1535776   29534      54328      100
104  176662611   55514000      1480127       10480043             932974         88306     914067    82322      91982      100
104  1945326484  1926728266    18621659      374626388            8560465        330627    22794585  188101     2761924    100
104  299214410   260872697     4925631       61846449             2415328        277096    4457363   116634     153145     100
104  302706413   482118297     3648548       138699654            2258985        199380    3055241   119906     180731     100
104  186042470   83475799      3685804       65861044             2415570        253216    4930584   190470     181758     100
104  212999580   80162740      3138260       15669257             1258727        152300    2213630   90303      93322      100
104  224981164   134796231     4490100       33872667             1632591        132117    2496904   73168      74590      100
105  157972141   47926334      1920617       11798685             1324174        185237    2360920   122742     105740     100
105  220874733   102837882     2620079       12337720             1061558        100530    1044491   39648      70698      100
105  158897988   60769837      3180337       19998929             1909555        218110    3375107   106092     114359     100
105  247908025   83617709      2137880       11990959             1031133        104367    897477    72261      63803      100
105  299690122   238897227     4244508       32442699             1628746        155416    1283988   45583      40821      100
105  416381375   245720995     3996563       60006599             2671492        179232    3121593   112978     154473     100
105  158725296   65115933      2010906       11991920             1269794        129880    981390    46674      48013      100
105  2281774745  2266694617    16161354      421128410            9735306        426745    27225933  251865     3157430    100
105  276224604   466447252     2777327       119043154            2096536        352651    5446918   265144     281409     100
105  220363322   87954928      3398160       38753308             1724224        117817    2954305   69338      78018      100
106  377327253   188127276     6788643       36363513             2270936        211021    1649575   128662     148031     100
106  1633386107  1871072229    17941698      322025059            6649043        684182    18156090  668402     720882     100
106  779416861   784530982     16003062      213117338            4364513        876836    17268365  645296     586721     100
106  248040726   117932282     3685563       19382564             1240821        155773    2243414   168713     171921     100
106  1893604056  1840719785    15889246      340717125            7250982        238560    21988121  184395     2685661    100
106  345102483   504721766     4623269       125975842            1999594        237464    3431094   131838     179611     100
106  174485410   93157870      4238535       27701172             1723447        240314    3859164   100935     143925     100
106  217355434   126366459     2520603       9506965              1360302        163287    2717160   141230     168289     100
106  344687250   301164340     4670662       61327122             2695492        151818    3547439   63087      120041     100
106  247183013   79027359      2628032       17274539             1927181        212809    2598650   134208     139231     100
107  188528857   76813434      1734626       15307938             1287284        132844    1779434   60400      66477      100
107  177652871   57886239      1977411       12047825             1097784        143620    1463181   62280      57758      100
107  275730917   77977309      2833495       15504089             1091967        112249    1179612   35707      34911      100
107  342696981   261382206     4082235       34129643             1537472        140930    1277472   50141      61998      100
107  327328383   352650471     5280079       42747139             1829155        243892    3730410   115917     136529     100
107  365992330   482529856     3461338       136534717            1484044        174120    2785681   134973     201212     100
107  267226735   128428566     4716622       55482305             2587779        228635    4888819   133487     132909     100
107  1315064200  1239720282    11348753      239772492            6548099        352310    17684723  220264     2185835    100
107  198952268   110495913     3363156       33305541             2178782        196413    2861011   86542      56087      100
107  221156920   76986951      2086281       9801016              844025         96939     862615    28571      52369      100
108  308996315   216330328     4564764       47635032             1532941        179313    2898524   83824      113156     100
108  304238415   523286309     3371124       104159274            1924971        251062    3642000   121548     171091     100
108  433316529   412309591     3926752       78438760             1899147        126800    2729051   45631      239063     100
108  389978467   252040819     4008153       34504506             1334530        113838    1742168   42801      49940      100
108  294274270   396726335     4281498       60869904             1838955        286902    3156025   105673     101969     100
108  291075406   412256533     3525407       125539457            1449548        174280    3219854   101392     230967     100
108  215582803   107480728     3563089       26681561             1419131        159493    1928626   92436      116895     100
108  163105686   47010864      1220388       10795951             1056485        115560    1147345   72721      87121      100
108  178097711   60262953      3007302       19833088             1180843        114699    1375937   49506      58460      100
108  276210624   47687114      2341848       13203696             1521676        179388    1493750   69272      89990      100
109  222689417   105207351     3824290       31852580             2067939        145059    2203310   80329      150825     100
109  1927133362  1935197995    13636423      365809175            7265025        410340    23529281  298571     2427624    100
109  341165303   507549417     4058127       128393220            1741466        217516    3445380   151725     197760     100
109  166919006   84712679      2995320       63696282             1949305        152071    3514226   83201      100187     100
109  279288969   105826867     2496302       13181184             1002232        100035    729185    48120      66449      100
109  406136081   289626615     6611946       47379163             3274222        332317    4212105   319824     214343     100
109  632516667   347146871     7516228       86008517             5383902        450703    5624561   220834     252066     100
109  406030967   173751687     2738846       23338675             1603491        164899    1874374   127910     184457     100
109  568325237   386733172     9055924       69907739             3709560        401379    4608017   199683     128236     100
109  246711837   85103572      3579121       14015746             1642841        259497    2999712   214975     250208     100
110  240587773   172365521     5734261       50893838             1880800        248883    2825357   106879     85639      100
110  545268989   620695208     9384591       165364272            3170974        352876    5146507   245284     244435     100
110  393002014   157838344     7212195       32443442             3034429        454802    4217321   322659     274968     100
110  429490402   291048207     9569872       64730641             2431967        361592    3364961   201016     158293     100
110  1924856923  2119008455    20220058      491269860            11868337       549666    29892754  341495     3303317    100
110  762124091   621399316     16302189      199534687            6898725        775896    17451261  326334     599640     100
110  617419995   343048322     8224246       61979507             3886371        487297    6725873   288242     342720     100
110  400136078   178363612     8680394       34157414             2836954        391916    2935092   298935     220072     100
110  377022294   201676408     5362861       60664180             3639349        268565    4699224   114495     263225     100
111  774017225   342015607     5513804       46856434             3699839        345271    3100709   141027     161969     100
111  238557762   110469580     2470017       24853795             1639532        137918    1642495   70923      62482      100
111  487892719   383385169     6415547       55646082             2236433        192712    1910189   84081      75850      100
111  1183584480  704151342     12534544      103450911            5892693        845481    15722710  505751     660968     100
111  585747657   287563797     7480507       37590153             3361560        499553    7242441   346963     287296     100
111  1643885837  1390748299    18874873      297787863            10105498       540016    28659343  382074     3226289    100
111  621971867   538382694     10407814      77938356             3397019        450651    5362945   240321     216313     100
111  421670674   227529501     7516945       24714306             2367795        331915    2954463   311121     300070     100
111  629740890   284780852     7394826       62565594             4499156        379191    4695637   224087     237183     100
111  391207613   235771052     6167678       39009032             2856900        357039    4268000   219988     226403     100
112  375422259   184060197     5218171       28937566             1923615        186053    1482777   117992     155228     100
112  214817286   86575203      1734606       10232918             1539293        162595    2228021   89161      66075      100
112  452451756   458359286     6869778       156205900            5241622        303817    6687585   209878     258087     100
112  1103864028  815882488     13245208      111990539            4979833        783850    11299890  276805     343521     100
112  1412995336  989312657     17820501      174451588            5692492        1606505   18975766  292090     461416     100
112  1509402634  1496029286    18124193      208519560            4538625        1456068   17260117  391046     552951     100
112  1349351332  1250291379    14964698      219895990            5815004        1531526   17067722  581668     520314     100
112  1495846442  1115646796    18382423      171176592            6561188        1448004   13123983  322889     354006     100
112  1490539796  1167375526    14376769      166547841            8251072        1166355   18738927  400760     574389     100
112  1309423621  1235373919    16586906      221244477            7117210        1107180   13909569  341157     446811     100
113  1681670967  1282129854    17811503      199143957            7350035        938969    22005459  345429     795004     100
113  2402227720  1857512578    21765500      368195468            11230065       758006    24278223  216733     1629496    100
113  509289823   385575806     6623782       75433851             5547444        504291    7016597   169424     302161     100
113  1357002224  1125885774    13694261      199736223            6343515        630472    12014116  488439     563036     100
113  1388974467  937361027     14194257      137950351            5908599        774597    10783610  203165     408707     100
113  447279515   305758808     6737625       45691988             3383067        754824    11294479  390104     440259     100
113  611572828   334228524     11423694      111329763            3732261        1050324   12266663  222839     302174     100
113  854639392   634745493     10922697      87988318             5777977        931974    13741600  295088     445125     100
113  645005685   611663286     4412097       44563798             1428413        148300    7292704   104034     209585     100
113  211547536   71019481      2945209       18292425             1223437        119408    1063053   23695      31789      100
114  450230471   185909952     5585061       35871380             2242405        185286    4941657   103392     183773     100
114  1215818149  1036807701    12265579      128531727            6174318        821947    10301379  264577     333749     100
114  840832373   335065197     8641721       52239786             3481365        349566    8935400   133163     256089     100
114  258542637   313899778     2519195       119924220            1622363        160825    3143321   117461     222918     100
114  938115276   798840628     11702196      131134114            5697652        453059    17146015  256925     500119     100
114  1080831665  628436380     5649019       119973537            6745596        458512    8573497   206611     358856     100
114  296920671   93989993      2588217       25437313             1728889        174373    3288519   96026      154695     100
114  2051141372  1769028123    12846951      317006675            7649639        407532    20825712  310189     2171494    100
114  568990296   368058549     5642654       43882890             1442874        157398    2501301   103972     121932     100
114  811835513   519650340     12743208      105625486            5216834        534873    10948597  228326     355278     100
115  769429441   786103474     14153701      172044230            5723836        697595    6280094   442405     364636     100
115  611565264   265093015     12970099      62571137             4900408        604022    6374663   356438     230021     100
115  191297662   104319815     4422553       19871599             1802123        228336    3003982   89579      104716     100
115  1873738266  1637056491    19007759      350388335            10113205       504278    22131687  436318     2291023    100
115  777291148   763461981     7493988       61687638             3870218        413502    13180887  335581     529157     100
115  308477351   75509907      2403299       57660796             1281273        140107    2001228   107159     112286     100
115  188484116   63989051      4057634       23588692             2228510        252924    2442045   143993     119510     100
115  396490427   200433201     5901427       49412617             3381179        295591    4443799   282357     364734     100
115  892539119   509313644     11317109      83946491             3650929        480869    6796363   206099     314816     100
115  484667361   276382359     3779442       37078474             1519355        131769    909947    58642      68812      100
116  212576629   152039689     3218174       12716999             1318586        216652    1532465   98935      114363     100
116  833140439   638382331     9077824       174954591            3800893        315086    6611797   175423     290880     100
116  548242094   278493350     10647274      78098239             4162455        605860    12824796  345719     404768     100
116  1490660067  1271089749    7679711       273830742            7718206        326231    22376496  248619     3131544    100
116  302624270   107251753     6634978       24717549             2520251        334834    4473302   189515     260697     100
116  1605078233  1038456841    15937009      175758279            8671926        663205    11598027  188686     304619     100
116  321347363   143914776     5461441       38083153             2736218        299931    3572656   194768     173320     100
116  285262317   111716474     2855089       16714939             1455595        231255    2242233   122467     128134     100
116  740637972   355421653     8884270       58539797             2514580        383038    5341875   194463     213785     100
116  687338147   718606382     7448970       173341289            4062920        508706    6833591   186868     251616     100
117  338949794   305023823     3664913       128525850            2154161        204155    2208285   91384      89820      100
117  201410741   81066589      2356027       18292460             1830472        173602    2694327   74083      122361     100
117  830335217   1023791384    15731678      149606462            4382845        615553    10233016  346232     479195     100
117  941509939   682810267     14490906      142517779            4045672        455086    8560722   159891     282581     100
117  219136002   78144720      3175597       14808377             1271292        135471    1547553   95269      121694     100
117  257901458   144445881     3481610       27799218             1486547        179636    1487296   62231      53873      100
117  969647172   673102035     10854121      118085042            3948189        612710    8915979   307241     416240     100
117  785169362   518518338     9825175       130311163            5091095        589639    10280529  277185     405150     100
117  228373363   92043206      4316596       17812037             1587319        263657    3345145   100698     98186      100
117  342129468   231510218     3315729       31272627             1252230        142676    1030932   51816      51793      100
118  838004990   702042369     11885220      142437758            4645005        585317    14519088  247821     558015     100
118  518974979   459087801     10602087      137614389            3678108        529357    4805193   382687     313175     100
118  2394638302  1737802001    22112137      331005407            11180506       602741    22386403  487911     2530494    100
118  274623558   99493419      6235970       27193653             2349827        334192    4529314   250742     320149     100
118  694372312   377001459     8602535       79705286             6106595        537252    3712048   160376     126855     100
118  355730864   191374563     6565497       38870573             2545644        282797    2242044   176618     116296     100
118  287826914   262825014     6719297       102609651            2276171        262226    2722994   182680     212892     100
118  575767084   373069731     5795868       42310800             3461106        320323    2609527   144831     180566     100
118  337237202   278731441     3235781       16949328             1240812        127140    1130680   69065      86206      100
119  541859183   553451809     5764264       119358608            2672549        199916    4142241   113491     263615     100
119  220295840   84062130      4561360       20108043             1939389        207901    1666518   72695      71219      100
119  1214259487  822384735     11099744      177079743            4514414        225312    14068974  132236     996449     100
119  2523778455  1778884048    21393213      257638398            7510869        868397    21056980  347529     2128922    100
119  1548997170  1028031877    9511488       225199857            6315148        540799    8976032   321817     638089     100
119  1891349805  1745584279    14848298      425542699            6661589        230920    27121567  140070     2598566    100
119  485013743   213495276     4449617       39759804             4047644        297376    5819894   106479     307950     100
119  162769218   75151056      2736679       15483013             1356970        173759    4148949   72090      196806     100
119  300964882   94603290      4442688       33045931             1938057        145592    3127128   76224      84531      100
119  206471341   89135241      1622701       15603472             1668032        206278    1788411   140460     124946     100
120  327411529   208537427     4665475       44780223             2170918        113374    1401599   50331      52622      100
120  189718497   55860985      3423258       27831476             1640637        191670    2530543   51093      79959      100
120  323081753   172606897     4146258       21704231             1277995        131266    2683627   112556     176273     100
120  474917831   414515284     5412650       100261721            4307414        209998    6154691   89742      273642     100
120  248371799   118717402     4411236       20818059             1486645        202832    2126064   100030     114542     100
120  219224187   78778956      3063039       39782904             2050982        189586    5134259   73707      110094     100
120  221731810   240517365     2988891       48381148             1225760        158101    1684693   146929     242523     100
120  268187981   144768455     3413395       35198268             1660286        180927    3219301   75996      71847      100
120  370457527   163302510     4258647       48378766             3055058        305649    4732265   267000     265793     100
120  503795440   138407534     3035876       30907261             2636785        244544    2621170   172018     215791     100
121  652771832   342579897     15878048      88292528             4549803        547180    6150759   320428     280793     100
121  1019827016  1373296934    17520841      261095893            7456769        805389    12187983  508354     434069     100
121  1535416665  1818026896    24050173      449605523            7145639        1439185   21132007  972460     829944     100
121  735920491   470214500     16299497      136271134            5035163        664204    8818028   283573     275117     100
121  439978302   341865309     8385875       64567758             2869080        275742    3460357   160940     135408     100
121  526983593   485024436     3888801       105697747            2912800        305419    5269789   199387     269273     100
121  389114150   462127168     5362654       134965022            2129791        213731    3565638   134736     183931     100
121  183971701   74567731      4051698       40621023             2103896        173127    4040470   109455     128745     100
121  323450790   528930224     2380540       85095273             1900248        201158    1794763   119145     137410     100
121  242455448   87607758      3474659       31388533             1890160        176469    3589493   87133      93559      100
122  381869590   242707222     5235072       38705744             3454823        321662    8425505   186460     237692     100
122  847542485   596113767     8182950       60076863             3244687        299974    4443525   224530     293227     100
122  159907572   50606786      2150290       12124136             1085441        106514    964283    25871      34367      100
122  247724131   136878091     2833525       21346883             1460046        96077     860276    42795      41799      100
122  224086435   107941460     2734957       20203865             1155884        124932    1126787   41683      37891      100
122  226448308   67812994      2794882       21350477             1327936        116626    1673050   55434      38080      100
122  366210587   378057681     8533336       135420331            2831101        317624    4622352   187468     254645     100
122  546580700   414292672     12522735      97624026             5313025        464561    6805047   268271     285931     100
122  586302280   656327699     5482748       176146235            4078533        440452    5365151   238548     254985     100
122  1471252388  1306073403    11195841      301255496            5833662        249377    22726280  106035     2690488    100
123  242751018   115551650     2166000       25034927             1662441        179511    4302941   162086     550600     100
123  455016030   686601138     6517682       140965828            2244870        172109    2103235   65815      64557      100
123  263293354   118948200     2550012       12793471             1300377        209663    3099966   149104     235020     100
123  366447662   322423852     3237055       139455510            2424304        161447    4197397   49842      223996     100
123  188534572   99644618      3211231       26934810             1813335        164861    1868084   43977      50709      100
123  1727415579  1654124475    12290860      307994757            8218805        302780    17320461  228630     1861660    100
123  300951565   247110036     5009477       50406932             1790784        203858    3116351   86395      110580     100
123  346061351   509479723     2602930       123489404            1606772        205783    3976382   199597     239818     100
123  194337327   124908002     3847952       80448469             2134436        185628    3529221   88572      113518     100
123  326123765   192890668     4163078       27686037             2536123        247052    4252520   134960     154988     100
124  234727668   104247447     2737885       19782801             1361699        163261    1770296   68374      95974      100
124  1578271701  1494259140    13863588      347517690            9292288        294962    26245382  220466     2670568    100
124  203670172   85670397      2133690       13421936             1093940        128179    1137034   83642      77017      100
124  215136888   112864601     2944570       21998294             1272297        141222    1497835   42273      50180      100
124  272800143   57529932      1818404       19286945             1595894        149432    2081954   83689      98814      100
124  353063065   283207025     4734991       45751724             1329204        148712    1039741   79913      86642      100
