sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss  iTLB_miss  dTLB_miss  elapsed_ms
92   655195875   699908050     19012787      147038997            3353033        674819    16979567  347365     751103     100
93   616522372   568212444     15023747      104402185            2882188        513216    13187682  190368     642664     100
93   653317504   604505859     11795550      141452981            2491225        2384942   12883561  275195     635881     100
93   716342920   739518805     19198608      163652112            4567025        715121    17485423  288364     643151     100
93   2481016053  2531834322    13059970      241942823            10351075       1336510   24167864  838507     519676     100
93   599346381   1104444698    13289847      227801785            1833109        180712    22008514  132027     365571     100
93   634978899   946233498     14443079      216177348            1889888        182945    21613458  84736      307975     100
93   581103328   759788683     16140465      140747493            3305965        712283    15384739  252150     633970     100
93   658068437   720135610     19724037      143605966            3268204        649226    15432812  211768     645996     100
93   556707933   582435494     12704175      129857514            3139889        630542    15734316  208295     557760     100
93   615927826   705325473     16281167      135115821            2829910        617906    15364621  197250     637704     100
94   531624204   620266679     14631130      117683189            2544807        447975    12784222  140985     521759     100
94   629156129   709889306     10479852      166711643            2018514        652662    19548512  73146      392669     100
94   641804950   1112595677    11640072      226935781            1496810        94376     21266467  30812      242896     100
94   2481145170  2968446102    15511648      428215875            14463521       776597    24173046  1028832    498474     100
94   549119548   690808338     16094323      140364069            2758277        528607    13904479  139272     522687     100
94   807346938   1097974062    11859661      200273242            5776400        664052    16003738  216181     565714     100
94   539766011   605575405     14792762      137025091            2717113        577815    16008056  187193     598238     100
94   569537569   586507628     13359705      127297638            2675797        545201    13323111  138497     464216     100
94   564480860   540262079     14684051      112940881            2312058        413484    10868682  107234     411819     100
95   690946516   870687844     8621369       157009735            1565214        562577    17813041  67232      364806     100
95   720934970   1226732585    15913985      261518473            4948293        385270    24111201  164652     443293     100
95   524588552   773209800     13964769      156308222            3320365        729889    11919316  203182     429437     100
95   631975227   608990353     13620198      128456765            2892583        592406    15750896  236823     635163     100
95   2996118237  3183828900    17100780      350544268            14999891       1138086   25929780  1368173    743075     100
95   576364119   728699872     15538791      128469037            2991415        467097    12287941  118959     468489     100
95   545325737   651970802     15336866      138595784            2790930        557405    15586486  202198     587353     100
95   606279048   491878787     6686613       94184384             1493641        483288    8839080   43242      295401     100
95   538922309   430863088     3826637       64584253             2243127        475783    15370416  71372      484155     100
95   519646261   1057684796    11260354      223367459            1635463        128919    21417340  48877      257063     100
96   614591718   711241996     17455888      160879604            3568349        452077    15329740  127075     1106952    100
96   883702182   875344826     20105687      212268155            7117144        752629    19339842  246005     1051890    100
96   789212531   806651508     14007617      156757770            3223761        545812    15242975  165482     598052     100
96   969372295   1330581901    12116519      194684047            6902143        674968    17429500  618628     680485     100
96   1924808005  2030232763    16263430      250119429            9407987        817776    19526991  675970     707683     100
96   736602060   660755178     13530767      137822924            3069544        607650    14889576  190985     582399     100
96   568476543   413833721     5157447       107261057            2487905        215879    9759176   82535      785232     100
96   720557830   967838731     9305883       182522830            1822897        555161    17701946  80904      399294     100
96   523201545   1064068150    12625115      226003922            1863456        169514    21513942  20046      283918     100
96   556570091   593148647     10743558      144326236            3494987        137695    16534556  86797      489755     100
97   747997587   953182833     17644154      187605323            3051147        605845    20296216  186726     766967     100
97   822034460   913980932     20076543      199704486            3926611        657156    21100085  198727     763776     100
97   530059240   646302110     14392162      143618945            2794133        569614    15292891  191505     607667     100
97   1210479968  1583227957    16362844      211613467            7482031        769933    21292614  685787     812492     100
97   1175888330  1429384909    19091925      230159183            5320105        733476    18505098  298386     499677     100
97   663834444   444889162     9904176       82148128             1985644        609799    11850070  65834      494607     100
97   518896226   1105002328    10403207      200922644            1868666        144001    19902393  78089      335728     100
97   631102276   903925340     15093919      184017207            2534650        385381    18178244  116442     441599     100
97   701370494   712880515     17314344      127275396            2742649        571107    15602872  184187     642184     100
97   599464473   678913891     16856997      157095347            3564268        593800    16312588  167490     623034     100
98   548235438   510240556     9958800       106811960            2436415        481119    14366602  201397     632553     100
98   530984128   623854337     15075838      140587932            3042180        605708    15886984  184421     603454     100
98   569078742   470680814     10982457      104635917            1898285        513930    11624696  80808      428718     100
98   1726044943  1546952444    10772187      331605222            9105282        1210820   17507941  869531     552304     100
98   769297322   1765183267    14437915      156030684            2199592        166595    13555866  37887      133755     100
98   537168683   886000976     12640586      184708752            2037939        392656    18853995  135742     423130     100
98   543717288   661478509     16794627      135491729            2688451        541804    15252335  172531     617192     100
98   562565562   635288017     15222409      132708802            2590237        474986    13262828  134927     495260     100
98   556708223   712770232     16709966      165995314            6295985        737418    17211050  191479     585712     100
98   584988882   576338045     14907186      135872306            3095821        560299    13679273  185443     487263     100
99   558063505   399991371     9994136       80900053             2474300        956184    12671393  144877     442236     100
99   532771136   1064908441    10968323      225055701            2112132        178121    19669992  85547      347129     100
99   604363056   921335762     11509010      219379975            1689129        105102    22300572  17995      228459     100
99   1578019394  2419472978    12369256      319801045            11410400       553997    32126548  1026762    461478     100
99   1082729643  1532697715    16701685      265592528            3373163        302934    21401032  85397      306103     100
99   628365265   676041728     17826813      142514299            3468223        709463    15951957  246768     624630     100
99   598132200   532411353     12457836      108821923            2322480        457974    13872095  192795     647533     100
99   560973209   631012167     16214438      139098519            3051940        722713    14269534  203372     597051     100
99   561750398   624395313     16102448      111991410            2698328        457139    11705785  133999     501370     100
99   544225958   621299766     16326381      127746611            2921364        679954    15157015  228517     669660     100
100  824542700   606981157     12286509      114889511            5577576        414109    11523195  148800     533778     100
100  570995412   494845837     11157559      112930357            2923886        634460    15670969  184023     568267     100
100  549244876   680205513     16435209      144068402            2958785        629687    16611405  244466     617321     100
100  2213017142  2128547288    21047985      289473728            13317515       1177040   23255573  1323865    757402     100
100  668921826   639079096     14897023      128208147            3815589        658859    13889722  382490     592049     100
100  564958935   728069817     17434801      140841832            3091943        656812    13560816  143533     532081     100
100  574254440   417552653     5739694       99992050             1939230        453139    12532864  151239     455921     100
100  662099549   443346477     11495442      90240950             2889728        1732688   11034659  270741     700442     100
100  309753311   89785406      4013428       16947881             1699032        278700    6397925   162250     330222     100
101  214460781   92554552      4514689       23226229             1702898        230211    1964284   99256      93678      100
101  409389657   408371834     6560403       69492312             6701516        613786    5606610   278906     222190     100
101  381095094   210414539     7509529       43540410             3905340        321426    2635748   145533     144257     100
101  210709593   100356523     5135748       26107282             1591111        187864    1810266   91809      98102      100
101  1373323339  1899262479    8076715       209633269            12603274       827275    13736787  1464096    359987     100
101  259026466   157580711     4129674       54049444             1660369        157714    2140581   58202      95365      100
101  189188369   85727072      5104471       20846871             1770555        294040    2282102   142805     142916     100
101  200713859   88290268      4037971       16718433             1305468        185274    1452552   108238     102905     100
101  366881139   149413488     7388444       29301083             2277735        272308    2200190   168374     97569      100
101  269015092   119254611     4708486       26083329             2030228        221260    1735288   173747     135946     100
102  263333112   197280418     6029122       28294551             2075203        251546    1804527   170412     96641      100
102  333364703   156371827     8778985       34046641             2905377        408470    3127028   254421     165891     100
102  301403250   162596302     8075176       36347290             2560486        300140    2334528   132844     133464     100
102  484606168   222880792     5697038       49305931             4879925        471554    3938112   245624     216843     100
102  2313492943  2326369308    8997240       293537271            13540099       902642    21123657  1333081    295659     100
102  675603538   205983109     5296010       50713571             4254478        428286    3311162   182043     186624     100
102  518870613   149727421     3432699       21920045             2921831        292395    2720291   132511     198514     100
102  644023671   191578524     3829785       43332652             4574387        349965    2088484   69927      78961      100
102  999120920   452794448     7702362       97720060             7424580        414180    3969765   142766     231503     100
102  2414670113  1964170823    19872150      320761757            9596775        1177328   21081204  495606     1258483    100
103  2443874562  2690439575    22078961      351752085            10634321       689441    37318311  340604     2334407    100
103  1148811976  641060994     14522094      181791960            7117473        844154    6598962   362766     402973     100
103  716917944   275711836     11431090      66081352             4792038        557874    5647797   387980     247120     100
103  678112665   234737775     8211741       46291500             4612400        470587    3148114   224233     162945     100
103  2294540449  2497320724    8766599       253689885            15220621       957780    12807197  1338014    224137     100
103  325303048   108343666     3253578       9257058              1486360        182306    1856633   130653     133730     100
103  273352965   122714415     5770986       36904194             3029339        366524    2909848   172480     132874     100
103  446465161   185431502     7562776       38092260             2701061        373240    4290237   280827     234060     100
103  192976845   62098890      2965968       12603776             1233567        142583    1451116   104727     86824      100
103  378800027   285137766     6111863       41542536             2247504        290188    4465411   126884     151228     100
104  939411812   706921211     12554325      173672270            5041839        791123    8644591   420857     305695     100
104  1035763403  952910727     17133527      224865159            4380036        883908    16094026  709769     585319     100
104  224631493   81780984      6200346       74571119             2949154        706049    12398640  400277     352491     100
104  164350680   149941357     1275097       15687901             1021213        134859    1063470   67901      70946      100
104  2660889554  2915066645    5171525       270278029            17755823       740200    11277966  1416505    181356     100
104  157443746   35722850      985257        6978642              907620         81618     639631    14790      17357      100
104  141395772   50769146      1789452       6598866              722780         80835     936018    62528      76726      100
104  569313205   350999456     8128692       57336833             2127366        254265    2275948   103233     98230      100
104  247252287   67512933      2761021       10996534             1057787        147012    1521527   86131      98565      100
104  608929865   511313792     5616400       129794025            3934443        156451    13456218  135055     1301680    100
105  1253863613  985155629     11143425      262222867            12251644       651146    15107446  155301     1221489    100
105  845730791   923158297     6587545       192973156            7105991        523822    8505806   181578     479623     100
105  744049544   518034877     3316468       102943427            10564025       576125    1998630   180169     65949      100
105  1478819046  1526005868    6202981       188833072            14711001       876002    6063796   421484     122371     100
105  2080824012  2064103842    4361005       191181608            11299591       566003    9971669   992343     190936     100
105  132941021   56893749      2135532       8067818              783442         72670     779223    31819      28894      100
105  140676914   53025018      1045420       22964172             1253675        127653    947588    42948      30582      100
105  408281307   225504815     7658027       42522571             2394693        408284    5415519   90265      193294     100
105  426021899   190684892     7602363       62657661             3705157        605784    9265770   332744     378930     100
105  315223615   164665212     5461663       34150940             1695272        252520    2442025   104959     159285     100
106  210355014   106409329     3568624       16013068             1475602        172732    1150775   74012      99947      100
106  367408634   266160024     8566677       87717116             8432791        432407    4133744   145986     135287     100
106  131836876   52001788      1341694       9362685              914423         86189     664010    26905      31772      100
106  2252059304  2337603830    4802265       187377884            8797842        554710    12270754  611058     157441     100
106  542211928   473976838     2726677       104862682            6997873        300995    5352370   738312     127904     100
106  134935478   35137349      591690        7428314              1073265        124880    1667100   38354      45194      100
106  135791476   51087373      2116230       14589182             1195079        114675    1033468   63286      48203      100
106  149783813   40303054      1045934       8830385              837669         83668     711370    21830      22800      100
106  198610389   80113787      2834673       12269861             1184443        95383     599759    28134      36009      100
106  161797308   52172219      1470142       9313162              899965         95115     761940    26818      27631      100
107  447348488   313463812     5857649       51013547             1783340        232348    4429839   160914     202940     100
107  372451448   213658620     7803618       58876909             2646957        333238    3468771   102044     84149      100
107  274453250   159633934     4264501       19439244             1454306        185534    3485770   71099      88070      100
107  2455726885  2573429547    5221610       224973353            10898722       559324    12630456  951618     164907     100
107  210065571   150623158     2240754       43245621             2985100        171694    6650373   180566     141955     100
107  178219525   85571590      2629256       13639948             1032650        96997     744755    17853      52042      100
107  131434303   38049387      1294168       12853079             1082749        106144    1028158   40551      24579      100
107  151753197   57413674      2343454       11788580             1054677        124275    954812    30344      22427      100
107  132395496   39928254      1280973       11111173             996929         113253    1076456   45940      37406      100
107  128349411   33465754      1326379       12028743             1351778        130071    898360    43283      59350      100
108  145792176   41285520      1509003       9997550              766438         81802     795510    51130      45998      100
108  116758329   40824042      1559284       24634482             2152944        205742    3326420   43794      67994      100
108  159796326   69793990      1997445       12168488             1071739        111307    919063    41561      33586      100
108  2177710451  2100219252    5663582       174790368            10911471       418832    5208428   668933     67665      100
108  164276574   33076889      931527        8277700              1028485        117081    1142216   77700      76126      100
108  171353401   73804786      2867521       14956005             1002100        91246     798291    17335      17692      100
108  143470144   32607654      812463        6502003              756930         76085     694900    23377      22445      100
108  121401835   35376145      778558        7969257              1032316        121043    1006247   39705      42568      100
108  138033865   43483929      1543639       11522460             773414         75503     778695    37819      53430      100
108  264930368   93966592      3333111       20831195             1298342        108549    1032552   27335      26670      100
109  129817851   35553796      905476        8686870              1002645        116309    986832    67801      58102      100
109  147814385   44372350      1628638       11633488             1020231        103458    1061644   75248      75138      100
109  158392209   74725210      2292669       10942231             957043         75377     676572    27311      27522      100
109  1895299724  1765706207    4315829       131831627            7895521        333168    8205012   567617     177839     100
109  156379476   49302999      1813736       13912216             1918548        156621    1662281   46236      42467      100
109  120594806   30956804      850950        10022943             905773         95992     964899    38313      31646      100
109  178493974   78991837      1792261       13081836             929995         82357     909538    31305      71672      100
109  231195716   103422108     2863445       16638178             1851690        218194    2459376   140175     207791     100
109  333602884   53583601      2959054       11244603             1496621        171977    2547028   67909      686696     100
110  1356211046  1053557762    9594471       159140502            4355857        260832    11440356  108638     1522399    100
110  639461557   524110831     9960305       100587591            5950959        375764    7006647   107130     211456     100
110  143147403   45522625      2037855       18205700             1972132        179298    896396    56857      30359      100
110  151638915   41324743      1308953       8799375              843952         71240     771588    40951      32872      100
110  1784889588  1775207855    7626851       141916808            7504982        409251    6881843   548072     108286     100
110  176301120   87704692      1538461       14735944             1143298        114911    897585    56222      37809      100
110  161771497   59800190      2481945       11353358             1141956        81041     666058    30153      61396      100
110  143123102   40891485      1689728       10058713             965291         92696     1060017   34908      52378      100
110  174088138   44604478      1777934       10310888             978292         93512     1034706   32157      34485      100
110  159921710   50050789      1369322       8660532              790920         68377     655976    23134      21897      100
111  118762252   34114752      1092069       13723571             1316142        142702    1092250   51979      36263      100
111  351666100   200673657     6462658       45298580             3254057        251842    3434229   109640     97034      100
111  210006622   93336851      2866216       17449596             1516303        146209    1253270   39484      54367      100
111  161033155   55350106      1456252       10395332             749871         67065     861301    42471      46581      100
111  1342344960  1598469560    5415997       96263005             6209391        332284    5160798   527049     143363     100
111  326732836   286486969     4359156       26617181             1985354        182750    1617931   66127      135495     100
111  136311060   33200444      715808        7336447              836539         126610    963267    43533      79196      100
111  160664367   57842083      2530309       18921013             1203739        133920    1209641   38940      28218      100
111  174213827   55053992      1307544       7517272              798776         100665    841473    34237      25534      100
111  134728646   35046776      974025        11180578             1189438        158115    1355209   80993      56549      100
112  129102825   51167292      2412218       7179948              972275         116237    1564189   94250      103408     100
112  267857771   117111271     6341781       26316329             2369489        401880    2896210   240383     171879     100
112  327676279   170760654     9286186       40635397             2939306        429314    3545758   250985     146418     100
112  1187732015  1121596359    17219432      204054728            7924581        695240    24259379  360345     551438     100
112  2476042893  2129450696    19510745      273316978            11265660       829950    15764790  768898     499863     100
112  1174010734  623310336     10100483      78202359             5070108        564234    4872511   270312     256866     100
112  2867966580  1889056530    23021746      358068933            9967560        537208    40112446  194066     2825304    100
112  1393510446  934321361     11117963      89345808             5467658        323514    22391588  133487     505986     100
112  1266880510  909893474     10576798      80931065             4498338        365908    9327006   140100     294917     100
112  906236925   830273949     13110167      97384960             4290493        458141    13310680  142123     322211     100
113  773005713   566572105     10700570      92819600             6168793        397378    17639863  84983      260168     100
113  839787204   821107803     13988542      167912993            6067294        548366    7747225   160019     250553     100
113  1286348891  954703764     14047525      83754500             5554202        588065    9459600   234624     451657     100
113  980782315   351434003     11789855      70404714             5599738        534958    9424160   232516     495325     100
113  2387885039  2460612554    22901871      255254384            12620824       1330201   26685402  840651     736686     100
113  984074149   804544917     16443959      164033870            4751019        800046    19282220  303908     461873     100
113  960139754   372468451     9713162       79754523             7011451        809109    8107327   178070     388754     100
113  681632730   299868675     11004936      93367635             3708942        691438    7641442   152086     250390     100
113  433510688   355082691     6979351       76093523             2722577        310248    10156696  60369      341739     100
113  432077535   264700199     9772937       53831322             1726892        216248    24522960  91096      534043     100
114  210382698   104806139     4790787       27925442             2374464        302557    2748666   125832     115858     100
114  396692650   111909812     5657848       23448510             1817960        221411    2358184   85021      125008     100
114  142681259   45836191      1188083       10730828             950232         122523    1648938   88472      97182      100
114  223124712   103956354     4064878       26320634             1792551        207921    1910022   115827     161998     100
114  2641208330  1955110582    20255601      222236982            13358786       984653    14630291  985958     554206     100
114  1001557522  525658538     9821447       97124333             6881952        771633    7741357   189996     337928     100
114  867984003   330070676     7859293       61572865             4034403        582226    6679139   141071     330405     100
114  843807422   343887357     8613613       94999093             6437813        784920    7581990   166486     229366     100
114  197699174   90123390      3943411       15613682             1560791        189626    1841710   92653      147658     100
114  204259282   84512382      4033139       18312877             1371373        178993    2157411   81858      173037     100
115  847853262   594293151     10507833      100739959            8529056        574135    5457829   128177     117914     100
115  342488513   155666938     5899818       19025021             2065276        215395    1965022   126951     123961     100
115  137402209   40132959      1953411       9898618              1226475        117961    1251423   52154      78494      100
115  228328106   117803533     3657404       23157991             1631949        182346    1837654   86260      106323     100
115  1131687109  1295028073    8243953       174147769            7870118        700475    15445266  991863     318101     100
115  170843363   71072648      2003938       11968870             878304         89616     962064    64305      71706      100
115  209731284   99264450      3015913       25048759             1961919        232698    3501139   48790      186304     100
115  165453474   65586265      1831166       10953877             1126957        114018    1209049   59042      73430      100
115  160854455   64836045      2540376       13679174             1270431        140220    1148770   42564      45340      100
115  144799325   48381311      2092293       8233657              917310         120934    1052353   50238      82694      100
116  155635249   51416031      2090778       14805462             1085952        126209    1120904   37424      57569      100
116  634833426   454039878     11180294      57839656             5984522        381015    6409531   164944     371463     100
116  157403236   52567917      1312468       11133796             926703         101245    1201778   47755      57268      100
116  184433784   54053205      2168302       11359659             1129553        111229    954184    55179      64788      100
116  1636126349  2578992031    7718981       217863224            11331734       636549    9213018   1227412    185191     100
116  265887171   162666080     4900720       47234172             1915139        477745    5123013   75992      203300     100
116  836422919   468725500     6979081       83554134             5190709        443482    3507810   158778     215375     100
116  820073843   269507694     7340961       48218234             4317736        486430    4956680   100344     238555     100
116  915407737   275135521     5109932       68674967             4768875        728569    7722314   90272      239115     100
116  544632106   178352535     3485653       33913810             2981815        235008    2319532   117050     146318     100
117  169416296   68418038      2644160       21620967             1409800        125061    1323771   55983      66314      100
117  263129046   207692584     3553183       15470580             1454821        121102    1107506   60522      87993      100
117  140707674   54330928      1384228       9325731              897143         92395     981584    47918      83972      100
117  232503660   117973794     3881240       27118835             1470412        208841    1794561   47080      33251      100
117  1766989410  2320356424    6798576       252020922            12097982       736662    16793179  1408384    200545     100
117  138967153   58377571      1419744       22453587             2224211        203632    1839100   72976      75349      100
117  160332812   79852946      2009526       15893641             1096730        120697    1007969   59580      70870      100
117  323408777   211872918     6418807       34628697             2011474        341454    4774859   99252      228158     100
117  754610591   293157386     8459070       65037489             5279929        678294    10295386  134317     306293     100
117  767427121   420474808     7831960       39781050             4327813        383226    4114451   102774     142138     100
118  886882829   450113617     8320328       59325509             5079739        739870    8099229   113677     402796     100
118  575679416   177115644     4885588       30050228             3797046        500215    5828643   169122     487559     100
118  228321206   88721414      3423847       12626467             1189197        152084    1291165   43391      52980      100
118  214789188   80454713      2187472       12499863             1126593        81993     917248    56465      62013      100
118  2304259883  2925768633    4755314       245879652            16620454       786502    11085846  1711285    213797     100
118  309173020   162547740     5661331       25593592             2076737        233259    1738871   78922      58196      100
118  367885743   232415433     4958178       26329383             2483269        253615    2930460   151158     231267     100
118  448261276   203581537     7493692       24803991             2338517        322728    4662301   325962     271451     100
118  297015224   124463810     6019979       25410196             1765093        144500    1358820   91482      107771     100
118  138714259   43226433      1376999       10445609             1130568        103455    1410910   59850      90092      100
119  2099882604  1898612044    20274600      412798955            7394293        1015752   22774033  712843     818427     100
119  1009251810  746016965     15863656      181150348            5224271        639647    10679575  471532     454585     100
119  191124718   53991431      2433246       14403295             1412133        214813    2450960   149556     159368     100
119  1733086874  1689375683    6551216       144768300            6969375        460673    5247132   277461     95564      100
119  1409239723  1682513974    8103062       226754249            12273326       937386    23401392  1354067    405071     100
119  311393445   164296361     7806634       44211591             2663984        483040    5605351   177460     309593     100
119  315399631   129182936     5969425       22815340             2021581        335666    2762148   183381     230525     100
119  152464726   59627549      1769342       10718200             1162102        120620    1011828   54476      71322      100
119  277026250   208682603     2170779       45673470             1639073        111378    3447538   58065      225120     100
120  143475436   49016687      2351692       23437756             2757207        200772    2605930   109248     97927      100
120  398638618   207368026     5883261       35658751             6208602        356586    3646245   119179     165656     100
120  151439464   62772676      3359908       14746843             1397431        221482    2088222   102848     110833     100
120  165112655   64806319      2225174       13846028             1119237        121571    1113247   45337      63898      100
120  1592172823  1719090784    5003784       172940522            7027748        545952    14145954  374799     197572     100
120  1322282299  1447665038    4834803       173734442            10873490       531853    10460203  1136538    196745     100
120  264632589   199031886     4698680       31580986             1388352        154169    1241750   43354      88879      100
120  129240422   32498856      956102        9269308              1013781        133433    1389668   77772      93845      100
120  144209248   53647776      2460680       18606750             1176646        111219    1107771   29859      31456      100
120  162777879   68087115      1947349       9159335              922280         98262     884692    57552      73938      100
121  137581244   45355148      1163535       7074208              756054         116784    1123746   68171      73266      100
121  518139415   314050719     10129345      65689040             6833008        391805    4242477   127914     105787     100
121  621286385   160989084     4392993       30540924             2946472        265474    3328655   109273     140509     100
121  529887726   373641271     5200846       115917920            2828247        1341616   5750464   98680      274135     100
121  2119642486  2184481999    5761602       211113173            12241087       727833    9860994   745288     238800     100
121  861541863   691334786     5679933       119851705            7704161        774268    11527574  842648     242466     100
121  239981802   89353931      2676786       14137639             1057339        92486     884485    32664      50315      100
121  148899379   52959141      1891388       11543778             1068297        108665    983219    54338      87573      100
121  381659424   417303667     3235462       87275478             4071255        180433    2101175   55244      78110      100
121  168622480   61604704      2332177       17101123             1218850        146734    1539750   78689      96245      100
122  187082988   83060827      3481540       11084861             1238067        183262    1972929   114495     169954     100
122  299252333   91493006      3504851       13534584             1425383        177103    1362754   71567      85437      100
122  175243990   73439318      3379385       18156907             1511278        200955    2192729   114692     135547     100
122  232628540   135882422     5553552       19999208             1848132        218871    2313043   128803     151711     100
122  2286508172  2624655380    4175384       174853919            11526138       512013    7053928   874021     75024      100
122  476527112   371790748     3161760       78810993             5502398        320231    4756621   641901     147466     100
122  259775471   110716839     2738046       14024337             1086479        142641    1128369   53656      49847      100
122  149926302   41115947      1629659       8728610              858014         87515     998660    28440      56064      100
122  146542341   44682929      1443143       11220684             992649         103183    1645827   69840      69239      100
122  190132129   98675102      4097907       21847220             1670520        168401    1503273   85828      127307     100
123  196766330   78096572      2590223       10797987             971190         129438    1325209   81595      175795     100
123  156595337   63632656      3163602       17688734             1293861        161135    1939682   99850      156140     100
123  206906614   90457187      4557944       18938312             1303445        193715    1936010   105183     122068     100
123  167741273   56552394      4127020       35953822             2936406        409274    6696149   147336     150735     100
123  2440187244  2641417366    4468940       221246004            13664837       629909    13230845  1087724    300665     100
123  262574253   109011477     2512773       28075130             1884815        252325    2527432   297672     99562      100
123  185265618   72429212      2903432       14212232             1116378        117312    943249    33882      42677      100
123  146321549   56069991      1829412       14741708             1046637        167356    1394814   72550      74247      100
123  161707340   51318215      1879720       13709203             1064968        110125    1162818   25870      31574      100
123  140632774   58199460      2909697       37943945             2564218        386961    6855752   330250     231524     100
124  136980222   56161192      1662940       9788701              877175         79504     709525    35823      60817      100
124  190195553   73490935      3207240       10567563             919753         95362     1264050   63352      97536      100
124  166433960   86127526      3011821       19063481             1486285        169394    2187337   56115      91503      100
124  164665878   45736972      1943363       11574588             955400         104651    977583    33089      46985      100
124  2489138134  2642129865    5071763       245324088            13926740       629950    13039834  824754     210559     100
124  219335173   235904753     2685569       15660957             1352257        163878    1647942   53534      72655      100
124  241324779   136966812     3502968       15881808             1474550        124202    969213    44299      66106      100
124  177648930   79719104      2561803       15635895             1194395        96254     849064    33684      27691      100
124  138356602   46345653      1732914       11717854             1080535        131221    1344685   53785      67672      100
124  149059193   40488662      1713859       11252614             1090546        124719    1175601   48197      58851      100
125  358082868   312603507     7807146       76861873             5819300        458792    4218817   123770     124177     100
125  168140389   65630310      2239119       10879102             1282909        139935    1260717   61534      71643      100
125  182204704   70294039      2541662       11065127             1091810        152144    1296872   75485      102136     100
125  199065316   89462094      3916606       14017741             1251282        144296    1434401   49671      64714      100
125  1814701249  1663147192    6546176       120375589            5987620        347086    8227549   364930     188986     100
125  184283298   66502216      2556925       11802724             966286         90423     1299378   55772      85230      100
125  164270725   54176198      2356715       11705163             1331099        182844    1528746   73165      86356      100
125  191704007   123315433     4075887       15203425             1139660        136089    1144671   36821      62465      100
125  153390214   44438163      1005491       11904959             1095870        138309    1412187   70926      74336      100
125  157998612   58713837      2141698       12633424             1112305        109067    952982    37119      48920      100
126  151379793   48893727      1161306       10150097             839795         83978     916297    70223      91936      100
126  358386686   154308026     5489464       39713594             4612735        295295    3565166   132967     143848     100
126  153090451   57218081      2329677       11637736             1144988        135665    928829    43066      47261      100
126  185829634   62097522      2076206       13019753             963001         84930     1056701   39145      56756      100
126  1709731356  1626106467    5087123       118599477            6276674        338114    3722330   343904     117085     100
126  167244358   62918175      4015381       12929916             1377621        137273    1003542   50888      65295      100
126  410037951   223186092     4290127       29880617             2366664        204805    1647262   79695      128825     100
126  266185550   140349168     6063722       32018048             2258501        268230    2375517   113281     114644     100
126  251831911   98677611      4599895       14138633             1513007        192484    1727588   98274      186161     100
126  271758774   134297643     4883382       28711053             2201321        282463    2761133   126491     100285     100
127  238840863   119425576     5009120       19166258             1619491        200940    1587438   82953      128020     100
127  198749949   100844070     2953913       14612565             1964659        284648    2058970   98088      113103     100
127  135189343   52635378      2588268       13320395             1118422        188080    1967804   115792     134020     100
127  285060410   119415962     4787455       20230330             1506748        188419    1839196   101884     106011     100
127  3175953460  2964421113    20320177      421797959            17454195       1166719   32010009  993520     2864493    100
127  693759218   679904065     8973748       134360745            9320048        672884    10398164  563813     344310     100
127  379539523   204893904     7870814       38468534             2957347        275738    2073587   94074      72986      100
127  141343644   54776442      1908884       15733950             1694329        266475    2294432   108476     143376     100
127  185581091   79209006      2767045       19404732             1262139        126757    1489366   76970      77180      100
127  241935301   121244873     5682933       25419600             3148775        332331    2948288   168120     154857     100
128  389856470   168852291     8934347       28320541             2591476        350051    3358488   212936     214356     100
128  275446302   153102373     6938192       23474465             2346058        258924    2692506   182325     242461     100
128  219666399   99359352      4438740       19005137             1683756        252825    1840455   100140     114953     100
128  165601683   51087632      2420849       9370662              945410         125509    1388994   68325      132278     100
128  1509617752  2421375745    14013401      163986076            7134847        2211173   10483444  923487     405867     100
128  372258996   214767007     8069020       31361803             2662335        324602    2889727   142782     179586     100
128  617356791   460131145     13245261      129572480            4520386        854024    8996204   250483     317115     100
128  1201412074  645730533     15185290      126421831            8291595        776068    5191677   203543     357599     100
