sec  cycles      instructions  cache-misses  branch-instructions  branch-misses  L1I_miss  L1D_miss   iTLB_miss  dTLB_miss  elapsed_ms
85   160310886   39209874      1275597       16127304             1652584        161744    2088899    84259      84282      100
85   290910600   94077913      3801287       20460985             1667361        145395    1225380    81808      79812      100
85   445060461   497467157     5441865       84596967             4306421        287927    4528684    49595      54254      100
85   561102433   444072444     3711345       108268809            2956887        167583    4734236    126067     199429     100
85   240478392   287791665     2970763       113224889            1801077        210166    3477342    163914     174325     100
85   2108226338  1738702957    13415080      290294788            7750414        336407    19949709   180084     2973481    100
85   186293058   45314161      1628248       13641206             1528172        198753    2936350    188157     160478     100
85   195414918   93103887      3721530       23659719             1371152        134759    1671746    56384      93117      100
85   546459268   789889679     3188658       172539953            7205190        249888    4062942    86600      102670     100
86   345830500   467386870     2220121       95572534             3016940        173525    1778342    36281      42330      100
86   157633496   51283300      1262680       10227518             890474         83522     825580     45238      45745      100
86   176081442   67303610      1910609       12436316             1041677        115850    1177177    53763      65810      100
86   2020512803  1912166353    16381471      352997999            8401787        424986    27219500   218883     3651913    100
86   351989566   504772639     3967038       80803597             1602797        276084    3161991    136108     124315     100
86   344979383   144198149     4460483       39075010             3801871        215310    2302686    70128      73939      100
86   195433078   167448423     4751743       66376981             2274419        173128    3503977    84130      151404     100
86   412104381   315000257     3074165       58694502             2610611        205512    3818022    184093     309674     100
86   248712024   341234006     4359446       124234953            1208718        110257    1381762    57110      74724      100
86   157359691   37047349      1544106       12242039             1119332        137216    1839352    65747      60425      100
87   1528270950  1609872608    11296376      303892847            5652857        242835    16375689   181180     2076937    100
87   145349757   46783238      1049969       9011269              762511         69853     630218     20134      21674      100
87   347594231   204934354     2134423       26625447             1239830        104114    1102728    39836      50236      100
87   378013130   186080008     3109955       16156245             1225507        129073    1319848    54156      73491      100
87   354470226   322664705     5107640       54972176             2458437        266777    3153569    89679      81094      100
87   322742331   431607667     3448797       115845856            1572573        209043    3316521    146930     190142     100
87   237245155   200066292     5916380       57800953             2657823        178929    3683762    88481      85143      100
87   1687299713  1595336066    11847477      275132147            8292940        340165    21579444   308805     2553032    100
87   140076102   142635871     2079880       108797186            1587979        123813    2099778    63013      80576      100
87   149551135   57272303      1672387       10238928             895258         89773     980442     35815      38667      100
88   244493350   39215381      1975918       14886604             1361952        154197    1450097    38994      43136      100
88   149763094   52837766      1265907       8657481              964817         100948    852384     47661      52947      100
88   162076177   41206091      1102428       8867850              914538         92248     873049     29049      25522      100
88   377670704   131473503     4998927       16028287             1137200        140500    1200624    41255      51970      100
88   1971125739  1579248680    20575844      365708873            10441147       501237    26278385   268438     3017829    100
88   324022554   458473933     3307013       118272572            2258200        314324    3564098    164356     198455     100
88   238748669   105387923     4946001       43744771             2181197        173167    3638991    76199      82492      100
88   195986364   88972651      3504260       15111212             1463403        154525    2095298    102850     133866     100
88   290736727   622697740     3313419       104971935            1504355        159581    1983027    64821      77595      100
88   308026730   112398788     3054510       12135434             1087064        164734    1356239    67961      69154      100
89   156498192   79459624      1976752       16001635             1617193        149831    1510854    91070      64061      100
89   1752340288  1518226513    10723379      295767628            7136669        259016    20565954   150882     3032917    100
89   260352280   79163809      2739607       14874715             1144012        105771    884033     17916      12255      100
89   424261398   256926607     7218228       50888365             1893464        199649    2674990    79196      88210      100
89   508306657   621295796     3690976       115282157            2325708        279456    3829517    158978     172580     100
89   241575045   288778504     2646468       110214267            1553049        149883    2416362    118883     175008     100
89   241328777   192310017     4230600       35945745             1883537        185052    2829408    69787      88899      100
89   153350296   43849252      2257836       10960613             1157241        137078    1997842    94914      118976     100
89   1719983079  2182863369    11616847      444091071            10093104       309772    20714024   277141     2692315    100
89   167897820   83050330      3232536       22290359             1345912        155500    1680538    108553     111731     100
90   154233057   59681080      962440        17966135             1906317        180396    2499646    119173     94564      100
90   173820280   68793241      2763132       10758183             1004481        98954     652710     30046      62261      100
90   152189314   53513252      1491390       9897029              932817         111959    1006309    33442      42933      100
90   451285169   311413340     7111942       53336374             1821168        174093    1709147    49562      47869      100
90   295993290   428146647     3902613       68608581             2358941        353584    3827466    141622     122221     100
90   2295618850  2292938300    16595324      503759864            9574709        247708    31337412   196596     2929047    100
90   214302765   112112202     5644426       24315358             1857173        195392    2220955    68830      94917      100
90   144111642   45086909      3015983       14535640             1275745        150912    1964978    91701      99506      100
90   373921439   446016961     3285226       82468031             2155657        186766    2512720    76712      70327      100
90   187305052   89571017      3135922       25264696             1632924        131801    2357886    75632      95329      100
91   269310144   83369548      1295360       11209662             940310         111695    1576834    89884      79601      100
91   197135263   76510813      3133933       13551185             1287626        113450    900253     41824      134829     100
91   2001945760  1876565517    14965841      349768266            7604612        367611    25001144   178727     3131893    100
91   419809333   224274992     5315288       40256164             1993452        176941    1988811    58844      70231      100
91   340304368   552759344     4799630       89023318             2001197        311114    3233054    132532     119625     100
91   216751780   158669184     3721959       92384374             2006984        151331    3116590    96672      155451     100
91   315012471   149820111     4211543       20729445             1596611        167452    2541300    79761      142298     100
91   155509276   71808407      2575654       21770101             1415946        130236    1808714    90836      96723      100
91   213900970   90321937      1704981       10316563             1061944        112706    1333914    62541      88234      100
92   1553308509  1474630273    13750330      290549564            8778897        285340    16579297   269804     1693276    100
92   157895432   58596213      2372973       12200482             1164354        126190    1117390    45955      47998      100
92   859181777   1164190776    10083491      171293545            5610735        534181    8907297    207316     195779     100
92   1371476450  1394989351    23765583      286437771            5751374        1277079   19603900   930992     749002     100
92   520737149   462615183     13819320      165036511            4599157        834904    14265985   560500     520725     100
92   161292068   81210616      2578360       20320641             1472700        132569    1732240    94765      119198     100
92   157765529   41403176      1647922       11750717             1219947        143218    2246511    82956      85046      100
92   1434268051  1506556900    12025490      242837758            4380007        219066    12030247   125528     1755033    100
92   306520826   152895015     3143904       21941029             1333133        129343    1116287    67285      66094      100
92   138080858   118377801     2742677       27953195             2500811        179156    2520163    55886      62001      100
93   314667809   114997216     2109828       9167862              945437         82528     1077311    85221      83253      100
93   343807925   241933408     5232583       45967230             2299693        219805    2086804    70775      47611      100
93   379767247   595227906     6049090       96846887             4330694        469999    4560040    156642     146105     100
93   267292702   139360435     4450418       65985843             2002543        148837    3061210    88062      158854     100
93   1439848380  1540116329    12861850      383971334            11718717       365557    25648444   312602     3432528    100
93   334833608   232343965     5009018       44952998             1890569        181384    2225436    78198      95035      100
93   149592294   36627080      2262113       14998765             1200745        149073    1412995    69624      67992      100
93   164549884   59288952      2725297       14833209             1286905        126314    1164206    47863      57765      100
93   144469163   48642475      1342502       10636627             986221         108421    949641     57878      46822      100
93   161231826   54615281      1851110       46492146             1068400        96345     1240633    37989      48247      100
94   539125651   298773688     3406493       54550071             3733961        154220    5929732    64022      72001      100
94   1574236846  1436205306    12035706      313063160            8832132        394662    26155861   272145     3399365    100
94   321408967   609893959     3123222       92977671             3784937        408679    4313916    164544     161394     100
94   337117647   185853437     4309872       25973816             1553739        152578    1206528    59826      71890      100
94   219904855   91167853      4494193       25868214             2031874        264607    4571372    170251     154750     100
94   157984754   63741184      2370567       15183843             1646216        160512    1641990    108925     162521     100
94   164221613   69248157      2638218       18896290             2127179        148653    1985458    103215     98929      100
94   108482128   51378329      1753387       15579441             1246794        148336    1591517    82620      99948      100
94   1668044740  1742430708    11426329      319158745            7266478        239592    18916063   223417     2124216    100
94   173298338   64366958      2812614       13990742             1103096        105575    773783     21779      33857      100
95   170986546   56711975      1893299       17075378             1465815        161682    1909797    98537      65454      100
95   316502960   110933719     3285950       28295134             1402274        216392    2304962    54487      56527      100
95   296500384   299871726     3829317       41632425             3083085        252231    2658228    101165     109767     100
95   251500408   107374464     5147732       80799166             2403239        186024    2675374    74246      147721     100
95   147541089   52239096      2096347       22911299             1750349        209773    3486082    177558     159140     100
95   1502420448  1368866555    10809713      244691918            6788254        395126    13779614   327355     1881886    100
95   244926846   137558243     3106575       39477591             2076223        122093    4396947    63424      467433     100
95   149543487   139751319     2646925       24300364             2269891        209614    1571803    58271      68866      100
95   184758803   46123891      1414570       9338539              923683         98591     1085787    70658      67231      100
95   291084845   349089065     1998930       54164567             3365055        163815    1963511    50188      63429      100
96   301434562   158046462     1964199       30629094             1628498        147082    1090678    33075      26346      100
96   324638433   434075572     4420420       61471818             2273460        316290    4000902    115282     105455     100
96   2601217827  2292990862    18570098      459738384            9275684        331961    22100859   297794     2637567    100
96   411668677   368597898     6244849       131062692            2865065        238331    4421537    124185     145789     100
96   265094618   136353352     2813888       29091321             1707171        223925    3617564    143914     177547     100
96   153273958   43002303      1535252       9212816              940764         113820    1565484    128291     147163     100
96   128676261   43007538      1696470       12726676             1283177        143442    1387304    84014      63856      100
96   179091479   62569699      1726398       11067962             1102878        103442    1104891    37007      51232      100
96   159489721   54467800      1854641       10703051             1236656        97030     1520453    44481      55351      100
96   2526401380  2012916275    16660677      380604859            8063611        367093    20307941   172213     1642121    100
97   351584157   219791362     3277409       17362227             1172716        130703    936870     41684      46751      100
97   334787870   224768477     5962338       45398843             1957382        242416    2717620    116895     103361     100
97   407782576   557744298     4142211       103831612            1869596        289613    3541412    189759     229703     100
97   345943218   264547012     5516403       38477773             2241567        219709    4100786    127421     184247     100
97   179722854   66481256      1930336       12832348             1390290        142618    1722869    151692     166428     100
97   129632052   37705901      1427790       11434563             866895         91012     1084363    65591      95133      100
97   1463382524  1291553582    11636148      249436561            7405051        202598    17880436   92847      2179500    100
97   255374050   102122874     2875092       24167338             1492513        149525    1753330    89322      102180     100
97   133809619   56135003      2529177       19399298             2071440        141530    1422382    87847      91540      100
97   200438171   85526490      2386642       13937834             1023023        113147    872386     51957      50355      100
98   297584627   309434207     5558857       48148068             1860100        277238    3705328    94034      118760     100
98   191882436   73922397      1773324       9737935              1070112        149027    1421059    82164      97080      100
98   206579704   93602984      3579090       28797981             1976387        187577    2259967    81155      90173      100
98   1199297554  1178397140    10053888      315623396            10281270       360545    27750334   329223     2910914    100
98   150268308   77837041      2078401       17076626             1221847        108468    1125362    47035      94886      100
98   195342302   86240132      3238357       14939913             1324713        152448    1032662    46556      29131      100
98   272409414   350879900     2821087       126476531            1269177        113019    1335330    52032      49919      100
98   220049891   46854227      1764690       12064435             1145697        123241    1163047    60072      85301      100
98   186654404   97595225      1962848       21140768             1726631        179567    1602815    91481      106558     100
98   258205947   222574177     3676287       30715332             1294729        133226    1652301    38886      85543      100
99   206878204   83562180      4098508       28978380             2101421        292706    3151269    102772     64306      100
99   350302401   328767482     3852188       110530335            1957879        180741    2876591    107020     253084     100
99   645518810   508510540     7155447       78014837             3025053        167775    4136248    55834      176204     100
99   274634585   364264283     5314528       45325554             1850229        276490    3077601    116900     120633     100
99   165823738   55708401      1527196       12374852             988124         104968    1038665    78283      100778     100
99   188674929   101355694     2352307       15149048             1135012        128914    1032784    51413      63472      100
99   161975654   71295172      2187701       13826997             1253321        175297    2932161    107867     130788     100
99   1774439883  1434192194    11448982      271690455            6036972        246487    18739874   171626     2108226    100
99   250986533   83521266      3005335       12993720             1319346        135497    1115677    66232      54837      100
99   408266121   311859338     5089207       45844764             1591576        223728    2730096    90162      105952     100
100  232420412   70797509      2860473       16876324             1501420        135728    1273131    22593      58227      100
100  240242153   112418336     2224463       13818449             1552789        214511    2380574    139595     162235     100
100  434741796   402945142     5499248       67960571             2586482        170589    2536144    84917      130555     100
100  186085410   77095577      3302791       33934108             1638528        175926    3129419    136651     120267     100
100  2094932894  2320156904    14010781      387683224            7600574        251662    21174460   240775     2091112    100
100  195108871   176076996     4465298       100656684            1715821        156677    3053880    92879      153618     100
100  222815506   190489765     4329776       32471943             1662755        221477    2693898    69365      101371     100
100  189343489   82016065      1941755       28594181             3376150        236280    1891071    74499      37644      100
100  263480775   67018092      1813989       9811363              1143768        115013    1325255    55521      70983      100
100  422561737   253839083     7395033       134142030            2820665        166117    2738815    42393      50573      100
101  347213941   497766235     5498405       81277979             2105382        270057    3161035    88656      90063      100
101  2495661612  2359122960    16930069      494296575            8923436        211003    25723812   240880     2128071    100
101  276733893   366078692     5252714       166097461            2752080        319536    4690104    237287     278229     100
101  171758225   79895131      3382017       22703144             1482963        212350    3095897    131647     130332     100
101  168551848   46586687      1828591       11620555             1253264        148309    1499531    104157     145362     100
101  263833100   149318375     2932271       18664427             1591891        134461    2847815    52610      367989     100
101  154923562   65069592      2797426       12331029             1378817        179584    1766417    72600      82785      100
101  167532609   36128604      1388665       8409589              895315         107575    1120025    61150      97427      100
101  2121625124  1934736459    14382409      387276768            7516114        247594    22309235   162759     2136330    100
102  237034357   147540006     2342408       10268749             932916         110558    1505247    41068      47942      100
102  356301069   232178612     4807565       43064501             2212124        210789    2694386    156249     85096      100
102  434269750   546270007     3884670       112468741            2063189        231926    2859401    153445     196042     100
102  216454587   133102110     3170909       69262671             1973076        197208    3889682    97433      156894     100
102  182826488   111380996     3513761       23946627             1539724        181544    2619997    76871      97380      100
102  198305811   61191570      2256655       17461990             1213655        123758    1856641    86985      113720     100
102  1553305758  1734283865    12689041      308465361            6824782        279704    15159796   184776     1498187    100
102  199542254   99842812      2165793       13947884             1117964        117088    962006     63955      50398      100
102  156855760   38051363      2038658       12982101             1171592        123585    1044024    34934      40408      100
102  373046186   139606793     3163695       18990649             1331523        116297    1104415    48858      60058      100
103  286197260   216250276     4246727       32716302             1339725        136244    1129448    69903      90549      100
103  450325425   516763983     4658651       70701747             2284724        270005    2770620    107224     85655      100
103  281375193   309971845     4492225       123164416            2630409        187574    3781299    120197     157386     100
103  1323832045  1232290155    11318046      264502183            7078770        338453    22330545   276799     3038584    100
103  210940103   78247063      3480922       18270238             1609653        147765    2132928    78136      107762     100
103  155024904   43623264      1582433       10404527             1020026        138475    1336114    95328      110416     100
103  127154515   87267406      2512424       19774040             1456341        172022    2462128    98276      74252      100
103  164036652   38656972      1357027       7819367              901697         84719     807736     45254      52939      100
103  242851785   68509540      1547979       10010575             1315494        145719    1019563    61519      73408      100
103  225335392   64974495      2940853       12590680             1836974        162087    1781545    52436      57253      100
104  1503023536  1592657492    13614395      326528095            6794920        235600    27953347   341259     2837074    100
104  340644595   219043344     3214263       86819860             1392527        136010    3175633    107858     189620     100
104  277675548   243654447     4796389       32300699             2298027        232045    3125254    111985     101911     100
104  318782756   323634581     4934169       48395540             1804968        268613    3265368    144200     122496     100
104  309100226   533150205     3314584       106828603            1443729        164980    2393709    75698      71840      100
104  142608991   42727931      1396798       11105434             1057432        132685    1941733    97838      104149     100
104  155793271   34316185      938622        7329301              769359         76524     582519     24789      18461      100
104  294124231   61461200      3879232       15534392             1596833        243573    3153206    149474     209576     100
104  2254303949  2089970620    14410423      401487570            8196264        361458    22339492   308962     2490590    100
104  368004256   710271347     4842077       95292725             1876367        183050    2550759    53475      76185      100
105  278394948   179148315     5121657       32483706             1978793        299040    2990906    109984     129208     100
105  313953276   118475996     2209508       34671077             1049013        93997     1014072    79307      78554      100
105  344039553   227066933     6030900       72307772             3290338        356922    4993787    153728     129122     100
105  212417283   69355316      1339223       9381783              1399170        134651    1289849    80302      99775      100
105  181564899   46007593      1322072       9942034              959339         93107     809569     25225      12937      100
105  191661694   76832737      1885953       9387795              1023393        115285    1145426    50844      122951     100
105  1741110407  1742889518    12469506      330280662            7844165        311552    22020717   203026     3052790    100
105  323546395   181797789     2530468       42796998             2010916        117507    1775266    66585      146839     100
105  950859169   835138060     6750001       166079621            2984391        128641    11330770   93132      1382935    100
105  748372561   556790831     5192350       107863982            3552241        139343    8013156    118731     897874     100
106  332406140   100531833     1817806       14728569             1212984        149078    1847514    90253      109020     100
106  155861819   48962376      1814094       8082696              1242446        117560    933173     41670      66505      100
106  390553873   314604914     6331106       42171769             2054448        214712    1301390    62283      42821      100
106  1733920593  1310522601    12606301      255640454            7969748        243646    19317414   127618     2349455    100
106  274776428   117909788     3863167       19784756             1278065        115842    1053035    62279      67888      100
106  175546199   49959625      2740610       15996078             1491466        181616    1796300    49587      49402      100
106  201862568   118507202     3221216       27476526             1415990        132960    1146252    48878      52025      100
106  186041943   80823324      2531636       13593712             2090495        167417    3803111    129401     103488     100
106  345770181   222254792     4074386       30634696             1347214        122846    1053199    62116      99916      100
106  291117165   237941377     4415312       33171392             2308654        244429    2723748    143648     128388     100
107  285639482   590217981     4267265       143255332            2689218        277343    4100083    269225     358455     100
107  410244072   198433128     3706794       32875107             2161178        188455    1184382    54471      73944      100
107  1098244050  881536717     14735385      159951334            4691366        864189    10548434   441825     379290     100
107  754746914   519046581     16716598      151368528            4608751        911804    14088454   632580     422686     100
107  601301507   488382061     8184761       83545361             2453602        449242    6415281    322904     323034     100
107  337303009   447322774     4807269       115826858            1819708        187809    3036631    153944     246952     100
107  2234663716  1860774006    17685877      369055484            8254080        510162    29184554   291539     3151125    100
107  1061703327  650766030     9659640       109624157            4611491        489753    12872388   274913     450835     100
107  951238824   405873190     10227155      65041363             5358807        540193    4108255    200873     236119     100
107  853014300   310146898     11585633      84467085             5871333        702774    7628070    323919     239262     100
108  1184917568  895416854     9170958       171857440            4989642        506783    6346672    262361     418450     100
108  725956520   266033748     10098839      79389663             5733871        635929    5692138    351446     321558     100
108  502176097   265045321     7778892       48574211             4962014        530669    10142169   366136     366958     100
108  2244696854  1967323642    17848891      398716865            11727245       455545    27292403   283160     3315600    100
108  656557968   214128798     5633781       59017658             4211005        325091    4503776    144659     201596     100
108  220436930   88473412      4786105       18396787             1893052        270623    2586002    231997     203192     100
108  260111616   102972606     5150049       23796210             2402308        237331    2063697    151117     83322      100
108  194438026   107148323     3312682       25379614             1498841        174483    1621536    69596      79484      100
108  223461687   83005778      3758238       21657084             1777490        219464    2242767    89762      65079      100
108  304496673   89615855      3627540       16827954             1917219        238060    2292684    188295     204915     100
109  448310811   603835565     4972543       126678676            2705560        322666    3935184    264473     363758     100
109  588004254   439099849     4480625       229379281            2769480        293227    4841685    185933     216345     100
109  428644732   379857332     5460435       74562375             1797917        185722    1209981    31317      29254      100
109  181939578   63044188      1725722       10295265             1129371        110763    919319     80249      83599      100
109  193204642   109143930     3063567       23553220             1573087        139379    1213365    54470      53925      100
109  161775235   85081265      2549186       21403036             1341653        151407    2253802    84400      96771      100
109  1577454019  1526404416    13208285      330236594            7737260        293547    20100041   137913     2139843    100
109  215148202   82275055      2948997       15454746             1166509        129542    1074611    55626      56246      100
109  262754617   172061614     3703505       19067081             1897909        211066    2376236    90542      65197      100
109  421143260   263586453     5535094       42490703             1611599        195661    2063586    97966      93772      100
110  480269504   558534604     2534008       112344275            2949069        295875    3311636    148689     139686     100
110  344329086   668523412     3228748       225343311            2030050        138141    2826713    57296      103184     100
110  163976724   51237623      2092303       13788072             1251182        155035    2422624    82925      86192      100
110  1357971966  1098476477    10262023      218302002            7614382        314892    20056353   212657     1893527    100
110  189373798   150485805     3581743       13507955             1269878        139730    1259895    48445      95297      100
110  202604241   92877432      3052316       22303644             1277576        115248    1073304    46669      52329      100
110  223283790   70619244      1676452       15228592             1383404        164454    2867472    125312     94509      100
110  418151494   76234830      2516044       14982060             1227730        138297    2192872    104126     122189     100
110  332712724   163346100     4561887       21686254             1463354        143777    1336451    66675      102597     100
110  354017228   560383772     3804326       98463422             2238613        258982    3898306    161210     212392     100
111  216827828   568413376     2312881       139567666            1554801        158957    2917280    102509     181194     100
111  127436989   86612742      3930499       16236231             1482922        157790    1102196    56197      68066      100
111  281193423   157725093     5701184       37245041             1884228        255158    2758497    163635     210997     100
111  202893811   79133553      3428802       26329962             1637936        208163    2833493    123990     127212     100
111  159661099   47134986      2360199       11041154             1259774        178149    1917389    109160     124966     100
111  168219150   56417945      1692647       10303679             935805         106545    1086514    62006      58180      100
111  158921338   50872578      2072869       9912038              1041084        111791    1200079    49974      52211      100
111  1780010528  1530367773    13218324      308507694            7300500        267730    20430704   136685     2771763    100
111  549713788   285878282     5632687       56516990             1880949        204362    2049407    70328      72782      100
111  302657758   600264501     2828428       69249780             1753817        262054    3072433    140477     140368     100
112  245164419   690024902     2585084       147568275            1551654        120995    2965933    72080      142309     100
112  402984304   350079936     4940343       146330678            2826275        291514    4873382    201096     198705     100
112  768059838   692575565     6737899       80438069             3170312        188061    2986875    79795      66727      100
112  173240050   61661003      1794141       12570286             1054862        111918    1740543    81034      97487      100
112  144317682   56962711      2146459       24025298             2025022        130869    2087420    62344      58778      100
112  195408394   62689238      2511960       12169567             1090028        94249     710641     51038      45879      100
112  218229831   178003953     5317078       41467020             2174445        218353    2215213    64312      48033      100
112  400212193   89435667      3070642       13417605             1330390        155587    2048003    116384     83566      100
112  412475741   275696783     4795245       52327402             2044533        273457    2631904    115393     102996     100
113  324442331   599239847     2471922       95823656             1941395        241491    4292854    159907     173551     100
113  2320095639  2416851453    16213447      540121173            11658617       390213    33973678   205366     3080199    100
113  365905333   238231888     6178844       48832925             1865615        139712    1606883    54645      54763      100
113  275394556   490620111     4948545       71494823             2539825        382833    3997116    126232     126947     100
113  274075335   283727119     2775521       119345987            1714850        143439    2964493    104719     119828     100
113  304878340   467025433     4192635       133990668            1523906        157107    2639263    110592     139979     100
113  298007338   155651301     4665233       51952379             3739572        232268    4953192    114246     413317     100
113  164994384   91670906      3138102       15302560             1278084        119954    987205     46319      57217      100
113  248647519   135296777     3840828       37530229             2115651        176462    2066838    102419     70901      100
113  282456125   116638518     2410339       22193106             1148035        145276    1720952    83368      91541      100
114  393573290   245751803     6622288       45757096             2102839        296990    2462396    136298     95956      100
114  463614103   560738577     7817530       84967543             2267314        387952    4380278    243158     185392     100
114  502650886   420282228     9043615       145896475            3794493        363739    5000649    250455     262363     100
114  2263009920  2191530789    21420352      361462526            9578180        807708    23405113   435507     2769366    100
114  1355740754  1015460500    13038855      160243140            7824986        586605    14590348   572044     597046     100
114  473893007   143300288     5729650       29579160             2497340        277437    3384152    267250     290394     100
114  409665302   135658578     7844678       27580905             2657183        290239    2328927    129824     135105     100
114  1449528482  1380568049    11945872      126582876            7859906        872779    13253995   754159     363776     100
114  1385518704  1496408131    15993143      133859089            4659528        524314    15069823   232102     377557     100
114  2753181279  2364845501    20321436      384896084            10542924       649669    25034703   332100     2731786    100
115  912246662   468471113     8396797       168079894            4729910        407234    6151436    222345     263544     100
115  769401044   235837047     7603096       57622528             5559403        510353    5076565    213666     242273     100
115  744488777   335878545     7510003       60887452             3414270        363570    3543390    283492     241215     100
115  871070917   256899969     7496624       109513467            4729386        571436    5844723    198592     253867     100
115  897597774   219481056     6451579       54127008             4192587        307251    2845990    119878     157728     100
115  1598125119  1683140636    15215569      380774337            9337713        340698    25672564   227239     2731414    100
115  319598685   111142764     4552714       26943636             2447971        289255    3102921    172985     176147     100
115  354369830   229441258     5676819       88462325             2317180        205432    3603917    157407     203087     100
115  188301966   66909803      2061210       18864821             1627161        227414    2821629    109469     88932      100
115  335156008   89677111      2665581       22835383             1847407        182582    2862307    108352     121908     100
116  249854124   94736795      4881570       24749853             1927794        235340    2272361    148065     127558     100
116  2080754064  1845851714    19137824      447057696            9715764        466857    28403300   239209     2812364    100
116  728440361   344876386     7748096       53786982             3407298        350267    2467679    198120     229202     100
116  336999955   124766524     4562862       22869781             1376471        168113    2054942    110072     148094     100
116  174388572   54849221      2046184       20666713             1714659        159072    2259506    74162      62750      100
116  227728289   95752643      3400989       16623426             1067370        119279    1012590    70360      136324     100
116  156780510   36805019      1898359       12147882             1361671        154863    1646183    87040      62341      100
116  1805004534  1998672106    15518497      406952637            8818128        202422    24137363   107032     2414204    100
116  913847148   1308200250    13097194      274339700            6602678        887408    15261934   273992     400026     100
116  1207080222  1456639660    14047230      209006392            5041843        492745    15361513   148642     320300     100
117  442988978   276068976     6717402       102961323            2497892        175721    3571141    104411     118613     100
117  280848138   434310370     2499680       116463408            1542829        186795    2769710    103847     80928      100
117  320105599   151522894     3467776       44109409             2327090        134878    3241378    32668      169411     100
117  538364826   269032831     4857228       125157598            3772369        425074    5483955    211964     207417     100
117  2904138548  2566192801    23764912      416620954            12126230       550041    27631491   188522     3310801    100
117  851862319   527675943     5831223       99252352             4875651        464560    3829389    182450     178759     100
117  834594431   381806035     7956646       60521749             4599480        368391    2509555    224617     286630     100
117  540838021   167000541     7818564       53438369             5055449        506113    4100248    233956     228611     100
117  813273234   311077949     6330449       52023909             4427792        376259    2847240    176871     170821     100
117  557167984   205638030     5501528       38627780             2916596        291562    2108649    101625     144620     100
118  752143275   237573459     5502836       43097113             4777379        436374    2922749    179197     210963     100
118  536745220   196012772     4845310       40368343             3717315        327028    3084657    171956     197378     100
118  452869832   238019965     7571057       51587735             2801395        223004    4771722    122903     378273     100
118  1403175479  1602304445    11247321      319908532            4976977        301464    16185651   222290     1842242    100
118  332738400   265905635     3170002       51288201             2000101        145946    3188542    89946      297507     100
118  143412457   48748292      1823972       12771956             1220431        131817    1273419    50961      55856      100
118  624728681   448750430     10812369      64004868             3352758        460828    5354565    209678     178387     100
118  651862461   533973459     7037153       72972011             4514085        457405    6431942    143676     175561     100
118  424670806   138537089     3208342       29163897             2251074        194111    1305724    44723      41930      100
118  258466162   77933420      3048927       27559631             1473120        173124    1786936    77097      101046     100
119  272092727   129273526     5664511       22717531             2148887        266842    2356299    137780     154101     100
119  492543625   344203799     10688035      84679927             4232581        482769    4237861    256601     199596     100
119  1187644230  1071248720    16661604      170513172            6859034        592680    17973182   366452     505978     100
119  868839970   370395171     8443107       73229983             5573737        386538    7995373    224116     309105     100
119  720601783   186013891     8448334       42906381             4406824        524696    4103933    292464     278727     100
119  1242532095  616897667     9577442       95170266             6526347        502419    9948953    281321     409573     100
119  1947307055  1156258613    20152120      149375069            6230968        699795    9646919    294433     385509     100
119  715162857   310127002     10385259      42419839             3905888        384209    2539446    227155     251281     100
119  523605187   212355551     5381475       39424735             3906345        436737    3064888    182140     202138     100
119  765345621   181124581     4199874       37472801             3756255        341790    2364749    161311     189201     100
120  678773306   201017369     6311497       43462708             3496979        303838    1771765    59912      101572     100
120  692346260   167063919     4582469       43830969             3675578        304471    2527201    99195      95104      100
120  818165432   289258799     6988138       51817945             4214147        396402    3096486    162818     198660     100
120  469783808   164737714     4547040       38492273             3348314        320665    1970378    118153     114838     100
120  122243073   36825030      1130806       9634062              999795         116089    1120292    58797      64438      100
120  441557729   930666565     4113140       201793141            2010123        235043    3339208    117316     282550     100
